Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Giants,09/10/2023,1,Adrian Hill,Dallas Cowboys 40 @ New York Giants 0,5,35,1,5,4,30,0,0
N.Y. Jets,09/17/2023,2,Clete Blakeman,New York Jets 10 @ Dallas Cowboys 30,6,38,3,17,2,16,1,5
Arizona,09/24/2023,3,Alex Kemp,Dallas Cowboys 16 @ Arizona Cardinals 28,13,107,6,44,4,47,3,16
New England,10/01/2023,4,Scott Novak,New England Patriots 3 @ Dallas Cowboys 38,5,32,4,27,0,0,1,5
San Francisco,10/08/2023,5,Alan Eck,Dallas Cowboys 10 @ San Francisco 49ers 42,6,60,1,15,4,40,1,5
LA Chargers,10/16/2023,6,Land Clark,Dallas Cowboys 20 @ Los Angeles Chargers 17,11,85,3,25,7,55,1,5
LA Rams,10/29/2023,8,Adrian Hill,Los Angeles Rams 20 @ Dallas Cowboys 43,4,21,1,5,2,10,1,6
Philadelphia,11/05/2023,9,Tra Blake,Dallas Cowboys 23 @ Philadelphia Eagles 28,10,83,4,25,4,33,2,25
N.Y. Giants,11/12/2023,10,Brad Rogers,New York Giants 17 @ Dallas Cowboys 49,9,83,2,20,5,33,2,30
Carolina,11/19/2023,11,Clay Martin,Dallas Cowboys 33 @ Carolina Panthers 10,5,45,2,20,0,0,3,25
Washington,11/23/2023,12,Bill Vinovich,Washington Commanders 10 @ Dallas Cowboys 45,7,48,4,25,2,8,1,15
Seattle,11/30/2023,13,Clete Blakeman,Seattle Seahawks 35 @ Dallas Cowboys 41,9,127,3,20,6,107,0,0
Philadelphia,12/10/2023,14,John Hussey,Philadelphia Eagles 13 @ Dallas Cowboys 33,7,60,5,50,2,10,0,0
Buffalo,12/17/2023,15,Craig Wrolstad,Dallas Cowboys 10 @ Buffalo Bills 31,5,48,1,10,3,23,1,15
Miami,12/24/2023,16,Shawn Hochuli,Dallas Cowboys 20 @ Miami Dolphins 22,6,38,4,18,2,20,0,0
Detroit,12/30/2023,17,Brad Allen,Detroit Lions 19 @ Dallas Cowboys 20,5,34,4,30,1,4,0,0
Washington,01/07/2024,18,Shawn Smith,Dallas Cowboys 38 @ Washington Commanders 10,2,20,2,20,0,0,0,0
Green Bay,01/14/2024,Wildcard Weekend,Ron Torbert,Green Bay Packers 48 @ Dallas Cowboys 32,6,48,1,10,2,8,3,30
Totals,,,,,121,1012,51,386,50,444,20,182
