Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cincinnati,09/08/2013,1.0,Carl Cheffers,Cincinnati Bengals 21 @ Chicago Bears 24,4,59,3,25,1,34,0,0
Minnesota,09/15/2013,2.0,Ed Hochuli,Minnesota Vikings 30 @ Chicago Bears 31,4,35,1,10,1,15,2,10
Pittsburgh,09/22/2013,3.0,Pete Morelli,Chicago Bears 40 @ Pittsburgh Steelers 23,3,25,1,5,0,0,2,20
Detroit,09/29/2013,4.0,Mike Carey,Chicago Bears 32 @ Detroit Lions 40,4,30,3,25,1,5,0,0
New Orleans,10/06/2013,5.0,Scott Green,New Orleans Saints 26 @ Chicago Bears 18,6,43,1,5,3,25,2,13
N.Y. Giants,10/10/2013,6.0,John Parry,New York Giants 21 @ Chicago Bears 27,5,51,2,21,1,15,2,15
Washington,10/20/2013,7.0,Clete Blakeman,Chicago Bears 41 @ Washington Redskins 45,5,30,1,5,2,10,2,15
Green Bay,11/04/2013,9.0,Walt Anderson,Chicago Bears 27 @ Green Bay Packers 20,4,45,2,15,2,30,0,0
Detroit,11/10/2013,10.0,Bill Leavy,Detroit Lions 21 @ Chicago Bears 19,5,39,1,10,3,24,1,5
Baltimore,11/17/2013,11.0,Gene Steratore,Baltimore Ravens 20 @ Chicago Bears 23,13,111,4,30,6,56,3,25
St. Louis,11/24/2013,12.0,Jerome Boger,Chicago Bears 21 @ St. Louis Rams 42,10,84,6,55,1,3,3,26
Minnesota,12/01/2013,13.0,Carl Cheffers,Chicago Bears 20 @ Minnesota Vikings 23,6,51,3,20,2,21,1,10
Dallas,12/09/2013,14.0,Terry McAulay,Dallas Cowboys 28 @ Chicago Bears 45,2,15,2,15,0,0,0,0
Cleveland,12/15/2013,15.0,Jeff Triplette,Chicago Bears 38 @ Cleveland Browns 31,7,40,4,20,2,10,1,10
Philadelphia,12/22/2013,16.0,Mike Carey,Chicago Bears 11 @ Philadelphia Eagles 54,2,10,1,5,1,5,0,0
Green Bay,12/29/2013,17.0,Clete Blakeman,Green Bay Packers 33 @ Chicago Bears 28,5,40,2,10,2,20,1,10
Totals,,,,,85,708,37,276,28,273,20,159
