Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Indianapolis,09/12/2010,1.0,Ed Hochuli,Indianapolis Colts 24 @ Houston Texans 34,7,50,1,5,4,30,2,15
Washington,09/19/2010,2.0,Jeff Triplette,Houston Texans 30 @ Washington Redskins 27,5,45,1,5,1,15,3,25
Dallas,09/26/2010,3.0,Carl Cheffers,Dallas Cowboys 27 @ Houston Texans 13,5,32,3,20,2,12,0,0
Oakland,10/03/2010,4.0,Scott Green,Houston Texans 31 @ Oakland Raiders 24,5,26,2,10,3,16,0,0
N.Y. Giants,10/10/2010,5.0,Walt Coleman,New York Giants 34 @ Houston Texans 10,8,67,2,25,2,10,4,32
Kansas City,10/17/2010,6.0,Ron Winter,Kansas City Chiefs 31 @ Houston Texans 35,5,53,1,15,3,33,1,5
Indianapolis,11/01/2010,8.0,Tony Corrente,Houston Texans 17 @ Indianapolis Colts 30,5,30,0,0,4,20,1,10
San Diego,11/07/2010,9.0,Mike Carey,San Diego Chargers 29 @ Houston Texans 23,4,31,1,10,2,6,1,15
Jacksonville,11/14/2010,10.0,Gene Steratore,Houston Texans 24 @ Jacksonville Jaguars 31,8,49,4,25,4,24,0,0
N.Y. Jets,11/21/2010,11.0,Jerome Boger,Houston Texans 27 @ New York Jets 30,3,25,0,0,3,25,0,0
Tennessee,11/28/2010,12.0,Clete Blakeman,Tennessee Titans 0 @ Houston Texans 20,6,68,2,15,2,29,2,24
Philadelphia,12/02/2010,13.0,Walt Anderson,Houston Texans 24 @ Philadelphia Eagles 34,4,25,4,25,0,0,0,0
Baltimore,12/13/2010,14.0,Bill Leavy,Baltimore Ravens 34 @ Houston Texans 28,8,51,1,2,5,30,2,19
Tennessee,12/19/2010,15.0,Gene Steratore,Houston Texans 17 @ Tennessee Titans 31,9,66,2,16,5,30,2,20
Denver,12/26/2010,16.0,Ron Winter,Houston Texans 23 @ Denver Broncos 24,3,24,1,10,2,14,0,0
Jacksonville,01/02/2011,17.0,Jeff Triplette,Jacksonville Jaguars 17 @ Houston Texans 34,5,48,0,0,3,28,2,20
Totals,,,,,90,690,25,183,45,322,20,185
