Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Indianapolis,09/08/2013,1.0,Bill Vinovich,Oakland Raiders 17 @ Indianapolis Colts 21,8,51,4,20,4,31,0,0
Jacksonville,09/15/2013,2.0,Walt Anderson,Jacksonville Jaguars 9 @ Oakland Raiders 19,5,30,2,10,2,10,1,10
Denver,09/23/2013,3.0,Jerome Boger,Oakland Raiders 21 @ Denver Broncos 37,8,77,5,43,3,34,0,0
Washington,09/29/2013,4.0,Bill Leavy,Washington Redskins 24 @ Oakland Raiders 14,4,25,2,15,2,10,0,0
San Diego,10/06/2013,5.0,Jeff Triplette,San Diego Chargers 17 @ Oakland Raiders 27,8,85,4,25,3,45,1,15
Kansas City,10/13/2013,6.0,Mike Carey,Oakland Raiders 7 @ Kansas City Chiefs 24,11,68,8,44,2,19,1,5
Pittsburgh,10/27/2013,8.0,John Parry,Pittsburgh Steelers 18 @ Oakland Raiders 21,6,39,1,5,2,17,3,17
Philadelphia,11/03/2013,9.0,Ed Hochuli,Philadelphia Eagles 49 @ Oakland Raiders 20,8,70,4,37,0,0,4,33
N.Y. Giants,11/10/2013,10.0,Pete Morelli,Oakland Raiders 20 @ New York Giants 24,8,65,6,60,2,5,0,0
Houston,11/17/2013,11.0,Ron Winter,Oakland Raiders 28 @ Houston Texans 23,8,77,5,50,1,14,2,13
Tennessee,11/24/2013,12.0,Carl Cheffers,Tennessee Titans 23 @ Oakland Raiders 19,4,50,2,20,2,30,0,0
Dallas,11/28/2013,13.0,Scott Green,Oakland Raiders 24 @ Dallas Cowboys 31,10,71,4,20,5,46,1,5
N.Y. Jets,12/08/2013,14.0,Gene Steratore,Oakland Raiders 27 @ New York Jets 37,4,31,2,11,2,20,0,0
Kansas City,12/15/2013,15.0,Clete Blakeman,Kansas City Chiefs 56 @ Oakland Raiders 31,10,90,4,40,2,20,4,30
San Diego,12/22/2013,16.0,Walt Anderson,Oakland Raiders 13 @ San Diego Chargers 26,12,73,5,29,7,44,0,0
Denver,12/29/2013,17.0,Ron Winter,Denver Broncos 34 @ Oakland Raiders 14,2,10,0,0,1,5,1,5
Totals,,,,,116,912,58,429,40,350,18,133
