Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/13/2020,1.0,Brad Allen,Las Vegas Raiders 34 @ Carolina Panthers 30,3,40,2,15,1,25,0,0
New Orleans,09/21/2020,2.0,Shawn Hochuli,New Orleans Saints 24 @ Las Vegas Raiders 34,3,13,1,7,1,5,1,1
New England,09/27/2020,3.0,Ron Torbert,Las Vegas Raiders 20 @ New England Patriots 36,6,40,2,10,2,20,2,10
Buffalo,10/04/2020,4.0,Land Clark,Buffalo Bills 30 @ Las Vegas Raiders 23,7,66,3,20,3,36,1,10
Kansas City,10/11/2020,5.0,Clete Blakeman,Las Vegas Raiders 40 @ Kansas City Chiefs 32,8,59,3,20,3,25,2,14
Tampa Bay,10/25/2020,7.0,Scott Novak,Tampa Bay Buccaneers 45 @ Las Vegas Raiders 20,4,35,2,20,2,15,0,0
Cleveland,11/01/2020,8.0,Bill Vinovich,Las Vegas Raiders 16 @ Cleveland Browns 6,5,25,2,10,3,15,0,0
LA Chargers,11/08/2020,9.0,Brad Rogers,Las Vegas Raiders 31 @ Los Angeles Chargers 26,2,10,0,0,2,10,0,0
Denver,11/15/2020,10.0,Tony Corrente,Denver Broncos 12 @ Las Vegas Raiders 37,8,82,0,0,6,57,2,25
Kansas City,11/22/2020,11.0,Carl Cheffers,Kansas City Chiefs 35 @ Las Vegas Raiders 31,8,72,2,19,6,53,0,0
Atlanta,11/29/2020,12.0,Land Clark,Las Vegas Raiders 6 @ Atlanta Falcons 43,11,141,4,40,4,70,3,31
N.Y. Jets,12/06/2020,13.0,Shawn Smith,Las Vegas Raiders 31 @ New York Jets 28,3,21,0,0,3,21,0,0
Indianapolis,12/13/2020,14.0,Clete Blakeman,Indianapolis Colts 44 @ Las Vegas Raiders 27,6,33,0,0,5,28,1,5
LA Chargers,12/17/2020,15.0,John Hussey,Los Angeles Chargers 30 @ Las Vegas Raiders 27,6,69,1,10,5,59,0,0
Miami,12/26/2020,16.0,Tony Corrente,Miami Dolphins 26 @ Las Vegas Raiders 25,4,40,1,10,2,20,1,10
Denver,01/03/2021,17.0,Scott Novak,Las Vegas Raiders 32 @ Denver Broncos 31,14,111,4,35,7,56,3,20
Totals,,,,,98,857,27,216,55,515,16,126
