Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Seattle,09/13/2020,1.0,Shawn Hochuli,Seattle Seahawks 38 @ Atlanta Falcons 25,6,72,3,21,2,46,1,5
Dallas,09/20/2020,2.0,Brad Rogers,Atlanta Falcons 39 @ Dallas Cowboys 40,8,51,2,10,4,21,2,20
Chicago,09/27/2020,3.0,Jerome Boger,Chicago Bears 30 @ Atlanta Falcons 26,7,75,3,30,3,30,1,15
Green Bay,10/05/2020,4.0,Carl Cheffers,Atlanta Falcons 16 @ Green Bay Packers 30,3,23,1,4,1,4,1,15
Carolina,10/11/2020,5.0,Brad Allen,Carolina Panthers 23 @ Atlanta Falcons 16,3,40,2,25,1,15,0,0
Minnesota,10/18/2020,6.0,Craig Wrolstad,Atlanta Falcons 40 @ Minnesota Vikings 23,5,25,1,5,3,15,1,5
Detroit,10/25/2020,7.0,Land Clark,Detroit Lions 23 @ Atlanta Falcons 22,8,53,3,25,4,23,1,5
Carolina,10/29/2020,8.0,Shawn Hochuli,Atlanta Falcons 25 @ Carolina Panthers 17,6,63,1,5,4,43,1,15
Denver,11/08/2020,9.0,Jerome Boger,Denver Broncos 27 @ Atlanta Falcons 34,5,61,1,5,3,51,1,5
New Orleans,11/22/2020,11.0,Brad Allen,Atlanta Falcons 9 @ New Orleans Saints 24,7,53,2,10,4,38,1,5
Las Vegas,11/29/2020,12.0,Land Clark,Las Vegas Raiders 6 @ Atlanta Falcons 43,6,49,2,20,3,17,1,12
New Orleans,12/06/2020,13.0,Adrian Hill,New Orleans Saints 21 @ Atlanta Falcons 16,1,15,0,0,1,15,0,0
LA Chargers,12/13/2020,14.0,Tony Corrente,Atlanta Falcons 17 @ Los Angeles Chargers 20,4,35,2,20,1,5,1,10
Tampa Bay,12/20/2020,15.0,Brad Rogers,Tampa Bay Buccaneers 31 @ Atlanta Falcons 27,3,28,0,0,3,28,0,0
Kansas City,12/27/2020,16.0,Craig Wrolstad,Atlanta Falcons 14 @ Kansas City Chiefs 17,7,45,5,35,2,10,0,0
Tampa Bay,01/03/2021,17.0,Alex Kemp,Atlanta Falcons 27 @ Tampa Bay Buccaneers 44,4,48,0,0,3,33,1,15
Totals,,,,,83,736,28,215,42,394,13,127
