Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New England,09/12/2011,1.0,Pete Morelli,New England Patriots 38 @ Miami Dolphins 24,8,60,3,25,3,15,2,20
Houston,09/18/2011,2.0,John Parry,Houston Texans 23 @ Miami Dolphins 13,3,20,2,10,0,0,1,10
Cleveland,09/25/2011,3.0,Walt Anderson,Miami Dolphins 16 @ Cleveland Browns 17,10,93,5,45,4,41,1,7
San Diego,10/02/2011,4.0,Jeff Triplette,Miami Dolphins 16 @ San Diego Chargers 26,2,41,1,15,1,26,0,0
N.Y. Jets,10/17/2011,6.0,Tony Corrente,Miami Dolphins 6 @ New York Jets 24,2,10,1,5,1,5,0,0
Denver,10/23/2011,7.0,Clete Blakeman,Denver Broncos 18 @ Miami Dolphins 15,2,20,0,0,1,15,1,5
N.Y. Giants,10/30/2011,8.0,Ron Winter,Miami Dolphins 17 @ New York Giants 20,4,30,1,10,1,5,2,15
Kansas City,11/06/2011,9.0,Walt Anderson,Miami Dolphins 31 @ Kansas City Chiefs 3,7,49,1,5,5,41,1,3
Washington,11/13/2011,10.0,Carl Cheffers,Washington Redskins 9 @ Miami Dolphins 20,6,55,2,15,4,40,0,0
Buffalo,11/20/2011,11.0,Walt Coleman,Buffalo Bills 8 @ Miami Dolphins 35,4,50,1,10,2,30,1,10
Dallas,11/24/2011,12.0,Pete Morelli,Miami Dolphins 19 @ Dallas Cowboys 20,6,55,5,30,1,25,0,0
Oakland,12/04/2011,13.0,Mike Carey,Oakland Raiders 14 @ Miami Dolphins 34,8,79,4,40,2,20,2,19
Philadelphia,12/11/2011,14.0,Ron Winter,Philadelphia Eagles 26 @ Miami Dolphins 10,7,81,4,36,3,45,0,0
Buffalo,12/18/2011,15.0,John Parry,Miami Dolphins 30 @ Buffalo Bills 23,5,62,4,42,1,20,0,0
New England,12/24/2011,16.0,Al Riveron,Miami Dolphins 24 @ New England Patriots 27,6,39,4,29,2,10,0,0
N.Y. Jets,01/01/2012,17.0,Jerome Boger,New York Jets 17 @ Miami Dolphins 19,5,35,1,5,4,30,0,0
Totals,,,,,85,779,39,322,35,368,11,89
