Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/12/2021,1.0,Alex Kemp,Los Angeles Chargers 20 @ Washington Football Team 16,6,94,2,20,3,65,1,9
Dallas,09/19/2021,2.0,Tony Corrente,Dallas Cowboys 20 @ Los Angeles Chargers 17,12,99,10,80,1,4,1,15
Kansas City,09/26/2021,3.0,Shawn Hochuli,Los Angeles Chargers 30 @ Kansas City Chiefs 24,8,50,4,20,4,30,0,0
Las Vegas,10/04/2021,4.0,John Hussey,Las Vegas Raiders 14 @ Los Angeles Chargers 28,7,105,2,10,4,80,1,15
Cleveland,10/10/2021,5.0,Brad Allen,Cleveland Browns 42 @ Los Angeles Chargers 47,6,49,3,20,3,29,0,0
Baltimore,10/17/2021,6.0,Bill Vinovich,Los Angeles Chargers 6 @ Baltimore Ravens 34,4,35,2,20,1,5,1,10
New England,10/31/2021,8.0,Ron Torbert,New England Patriots 27 @ Los Angeles Chargers 24,5,40,2,14,2,20,1,6
Philadelphia,11/07/2021,9.0,Jerome Boger,Los Angeles Chargers 27 @ Philadelphia Eagles 24,4,30,3,25,1,5,0,0
Minnesota,11/14/2021,10.0,Clay Martin,Minnesota Vikings 27 @ Los Angeles Chargers 20,7,52,1,5,3,21,3,26
Pittsburgh,11/21/2021,11.0,Carl Cheffers,Pittsburgh Steelers 37 @ Los Angeles Chargers 41,12,75,5,40,6,30,1,5
Denver,11/28/2021,12.0,Land Clark,Los Angeles Chargers 13 @ Denver Broncos 28,9,75,6,50,3,25,0,0
Cincinnati,12/05/2021,13.0,Shawn Hochuli,Los Angeles Chargers 41 @ Cincinnati Bengals 22,7,51,4,30,3,21,0,0
N.Y. Giants,12/12/2021,14.0,Tony Corrente,New York Giants 21 @ Los Angeles Chargers 37,6,39,2,9,3,25,1,5
Kansas City,12/16/2021,15.0,Shawn Smith,Kansas City Chiefs 34 @ Los Angeles Chargers 28,5,60,1,5,4,55,0,0
Houston,12/26/2021,16.0,Clay Martin,Los Angeles Chargers 29 @ Houston Texans 41,5,49,2,15,3,34,0,0
Denver,01/02/2022,17.0,Craig Wrolstad,Denver Broncos 13 @ Los Angeles Chargers 34,3,22,0,0,2,17,1,5
Las Vegas,01/09/2022,18.0,Clete Blakeman,Los Angeles Chargers 32 @ Las Vegas Raiders 35,10,108,2,15,6,78,2,15
Totals,,,,,116,1033,51,378,52,544,13,111
