Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Jacksonville,09/09/2012,1,Robert Dalton,Jacksonville Jaguars 23 @ Minnesota Vikings 26,5,40,1,10,4,30,0,0
Indianapolis,09/16/2012,2,Don King,Minnesota Vikings 20 @ Indianapolis Colts 23,11,105,5,50,4,30,2,25
San Francisco,09/23/2012,3,Kent Roan,San Francisco 49ers 13 @ Minnesota Vikings 24,1,10,1,10,0,0,0,0
Detroit,09/30/2012,4,Clete Blakeman,Minnesota Vikings 20 @ Detroit Lions 13,5,87,1,4,4,83,0,0
Tennessee,10/07/2012,5,Jeff Triplette,Tennessee Titans 7 @ Minnesota Vikings 30,5,60,1,10,3,45,1,5
Washington,10/14/2012,6,Tony Corrente,Minnesota Vikings 26 @ Washington Redskins 38,5,29,2,10,3,19,0,0
Arizona,10/21/2012,7,Terry McAulay,Arizona Cardinals 14 @ Minnesota Vikings 21,7,35,3,14,1,5,3,16
Tampa Bay,10/25/2012,8,Ron Winter,Tampa Bay Buccaneers 36 @ Minnesota Vikings 17,5,32,2,10,1,5,2,17
Seattle,11/04/2012,9,Jerome Boger,Minnesota Vikings 20 @ Seattle Seahawks 30,6,33,0,0,5,23,1,10
Detroit,11/11/2012,10,Pete Morelli,Detroit Lions 24 @ Minnesota Vikings 34,7,47,4,25,3,22,0,0
Chicago,11/25/2012,12,Scott Green,Minnesota Vikings 10 @ Chicago Bears 28,3,44,0,0,3,44,0,0
Green Bay,12/02/2012,13,Ed Hochuli,Minnesota Vikings 14 @ Green Bay Packers 23,5,48,0,0,4,38,1,10
Chicago,12/09/2012,14,Walt Coleman,Chicago Bears 14 @ Minnesota Vikings 21,7,54,3,15,3,29,1,10
St. Louis,12/16/2012,15,Al Riveron,Minnesota Vikings 36 @ St. Louis Rams 22,3,49,1,15,2,34,0,0
Houston,12/23/2012,16,John Parry,Minnesota Vikings 23 @ Houston Texans 6,5,52,3,25,2,27,0,0
Green Bay,12/30/2012,17,Mike Carey,Green Bay Packers 34 @ Minnesota Vikings 37,10,98,4,35,3,33,3,30
Green Bay,01/05/2013,Wildcard Weekend,Scott Green,Minnesota Vikings 10 @ Green Bay Packers 24,4,30,1,10,1,5,2,15
Totals,,,,,94,853,32,243,46,472,16,138
