Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/09/2010,1,Terry McAulay,Minnesota Vikings 9 @ New Orleans Saints 14,3,20,3,20,0,0,0,0
San Francisco,09/20/2010,2,Al Riveron,New Orleans Saints 25 @ San Francisco 49ers 22,5,54,2,15,3,39,0,0
Atlanta,09/26/2010,3,Walt Anderson,Atlanta Falcons 27 @ New Orleans Saints 24,4,38,1,5,3,33,0,0
Carolina,10/03/2010,4,John Parry,Carolina Panthers 14 @ New Orleans Saints 16,4,36,1,10,0,0,3,26
Arizona,10/10/2010,5,Tony Corrente,New Orleans Saints 20 @ Arizona Cardinals 30,6,45,4,25,1,15,1,5
Tampa Bay,10/17/2010,6,Clete Blakeman,New Orleans Saints 31 @ Tampa Bay Buccaneers 6,9,80,4,25,4,40,1,15
Cleveland,10/24/2010,7,Walt Coleman,Cleveland Browns 30 @ New Orleans Saints 17,6,93,3,35,2,43,1,15
Pittsburgh,10/31/2010,8,Pete Morelli,Pittsburgh Steelers 10 @ New Orleans Saints 20,3,35,2,25,0,0,1,10
Carolina,11/07/2010,9,Ed Hochuli,New Orleans Saints 34 @ Carolina Panthers 3,7,64,2,10,5,54,0,0
Seattle,11/21/2010,11,Mike Carey,Seattle Seahawks 19 @ New Orleans Saints 34,3,24,3,24,0,0,0,0
Dallas,11/25/2010,12,Jerome Boger,New Orleans Saints 30 @ Dallas Cowboys 27,4,30,2,20,1,5,1,5
Cincinnati,12/05/2010,13,Jeff Triplette,New Orleans Saints 34 @ Cincinnati Bengals 30,11,100,5,31,2,49,4,20
St. Louis,12/12/2010,14,Tony Corrente,St. Louis Rams 13 @ New Orleans Saints 31,5,55,2,25,1,5,2,25
Baltimore,12/19/2010,15,Walt Anderson,New Orleans Saints 24 @ Baltimore Ravens 30,5,68,1,13,3,45,1,10
Atlanta,12/27/2010,16,Ed Hochuli,New Orleans Saints 17 @ Atlanta Falcons 14,8,92,2,10,4,62,2,20
Tampa Bay,01/02/2011,17,Gene Steratore,Tampa Bay Buccaneers 23 @ New Orleans Saints 13,5,45,3,25,1,15,1,5
Seattle,01/08/2011,Wildcard Weekend,Walt Coleman,New Orleans Saints 36 @ Seattle Seahawks 41,7,39,4,25,2,8,1,6
Totals,,,,,95,918,44,343,32,413,19,162
