Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/11/2016,1.0,Jerome Boger,San Diego Chargers 27 @ Kansas City Chiefs 33,5,30,1,10,2,10,2,10
Jacksonville,09/18/2016,2.0,Carl Cheffers,Jacksonville Jaguars 14 @ San Diego Chargers 38,3,23,2,9,1,14,0,0
Indianapolis,09/25/2016,3.0,Ron Torbert,San Diego Chargers 22 @ Indianapolis Colts 26,10,80,4,45,5,20,1,15
New Orleans,10/02/2016,4.0,Walt Coleman,New Orleans Saints 35 @ San Diego Chargers 34,5,46,3,31,0,0,2,15
Oakland,10/09/2016,5.0,Gene Steratore,San Diego Chargers 31 @ Oakland Raiders 34,4,38,2,20,2,18,0,0
Denver,10/13/2016,6.0,Craig Wrolstad,Denver Broncos 13 @ San Diego Chargers 21,3,20,3,20,0,0,0,0
Atlanta,10/23/2016,7.0,Bill Vinovich,San Diego Chargers 33 @ Atlanta Falcons 30,3,14,3,14,0,0,0,0
Denver,10/30/2016,8.0,Tony Corrente,San Diego Chargers 19 @ Denver Broncos 27,8,52,6,37,1,5,1,10
Tennessee,11/06/2016,9.0,Brad Allen,Tennessee Titans 35 @ San Diego Chargers 43,14,107,6,43,5,36,3,28
Miami,11/13/2016,10.0,Terry McAulay,Miami Dolphins 31 @ San Diego Chargers 24,4,29,2,10,1,9,1,10
Houston,11/27/2016,12.0,Jeff Triplette,San Diego Chargers 21 @ Houston Texans 13,10,78,4,30,4,28,2,20
Tampa Bay,12/04/2016,13.0,John Hussey,Tampa Bay Buccaneers 28 @ San Diego Chargers 21,6,45,4,36,2,9,0,0
Carolina,12/11/2016,14.0,Ron Torbert,San Diego Chargers 16 @ Carolina Panthers 28,7,32,3,9,3,15,1,8
Oakland,12/18/2016,15.0,John Parry,Oakland Raiders 19 @ San Diego Chargers 16,6,44,0,0,3,15,3,29
Cleveland,12/24/2016,16.0,Walt Coleman,San Diego Chargers 17 @ Cleveland Browns 20,9,92,4,36,5,56,0,0
Kansas City,01/01/2017,17.0,Walt Anderson,Kansas City Chiefs 37 @ San Diego Chargers 27,10,50,2,10,6,25,2,15
Totals,,,,,107,780,49,360,40,260,18,160
