Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/11/2011,1.0,Scott Green,Buffalo Bills 41 @ Kansas City Chiefs 7,5,30,4,25,1,5,0,0
Oakland,09/18/2011,2.0,Mike Carey,Oakland Raiders 35 @ Buffalo Bills 38,3,26,1,15,1,1,1,10
New England,09/25/2011,3.0,Carl Cheffers,New England Patriots 31 @ Buffalo Bills 34,9,77,4,40,4,33,1,4
Cincinnati,10/02/2011,4.0,Gene Steratore,Buffalo Bills 20 @ Cincinnati Bengals 23,4,26,1,6,2,10,1,10
Philadelphia,10/09/2011,5.0,Walt Coleman,Philadelphia Eagles 24 @ Buffalo Bills 31,4,40,1,5,1,15,2,20
N.Y. Giants,10/16/2011,6.0,Clete Blakeman,Buffalo Bills 24 @ New York Giants 27,7,75,2,20,4,50,1,5
Washington,10/30/2011,8.0,Terry McAulay,Washington Redskins 0 @ Buffalo Bills 23,6,35,4,25,2,10,0,0
N.Y. Jets,11/06/2011,9.0,Ed Hochuli,New York Jets 27 @ Buffalo Bills 11,6,84,2,15,3,64,1,5
Dallas,11/13/2011,10.0,Jerome Boger,Buffalo Bills 7 @ Dallas Cowboys 44,3,12,1,5,2,7,0,0
Miami,11/20/2011,11.0,Walt Coleman,Buffalo Bills 8 @ Miami Dolphins 35,3,27,0,0,1,2,2,25
N.Y. Jets,11/27/2011,12.0,Carl Cheffers,Buffalo Bills 24 @ New York Jets 28,9,85,6,60,3,25,0,0
Tennessee,12/04/2011,13.0,Al Riveron,Tennessee Titans 23 @ Buffalo Bills 17,2,15,1,10,1,5,0,0
San Diego,12/11/2011,14.0,Gene Steratore,Buffalo Bills 10 @ San Diego Chargers 37,1,5,0,0,1,5,0,0
Miami,12/18/2011,15.0,John Parry,Miami Dolphins 30 @ Buffalo Bills 23,11,92,6,55,3,22,2,15
Denver,12/24/2011,16.0,Walt Anderson,Denver Broncos 14 @ Buffalo Bills 40,8,69,2,15,4,44,2,10
New England,01/01/2012,17.0,Bill Leavy,Buffalo Bills 21 @ New England Patriots 49,5,45,2,20,3,25,0,0
Totals,,,,,86,743,37,316,36,323,13,104
