Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Arizona,09/08/2024,1,Tra Blake,Arizona Cardinals 28 @ Buffalo Bills 34,9,65,7,55,1,10,1,0
Miami,09/12/2024,2,Bill Vinovich,Buffalo Bills 31 @ Miami Dolphins 10,1,5,1,5,0,0,0,0
Jacksonville,09/23/2024,3,Shawn Smith,Jacksonville Jaguars 10 @ Buffalo Bills 47,6,47,2,10,3,22,1,15
Baltimore,09/29/2024,4,Alan Eck,Buffalo Bills 10 @ Baltimore Ravens 35,4,38,2,20,2,18,0,0
Houston,10/06/2024,5,Clay Martin,Buffalo Bills 20 @ Houston Texans 23,4,25,3,20,0,0,1,5
N.Y. Jets,10/14/2024,6,Adrian Hill,Buffalo Bills 23 @ New York Jets 20,11,94,7,46,3,38,1,10
Tennessee,10/20/2024,7,John Hussey,Tennessee Titans 10 @ Buffalo Bills 34,5,40,1,5,4,35,0,0
Seattle,10/27/2024,8,Ron Torbert,Buffalo Bills 31 @ Seattle Seahawks 10,13,85,8,54,3,12,2,19
Miami,11/03/2024,9,Tra Blake,Miami Dolphins 27 @ Buffalo Bills 30,4,40,2,20,2,20,0,0
Indianapolis,11/10/2024,10,Scott Novak,Buffalo Bills 30 @ Indianapolis Colts 20,8,54,6,44,2,10,0,0
Kansas City,11/17/2024,11,Land Clark,Kansas City Chiefs 21 @ Buffalo Bills 30,3,24,1,5,2,19,0,0
San Francisco,12/01/2024,13,Alex Kemp,San Francisco 49ers 10 @ Buffalo Bills 35,5,35,2,15,2,10,1,10
LA Rams,12/08/2024,14,Craig Wrolstad,Buffalo Bills 42 @ Los Angeles Rams 44,7,59,4,40,3,19,0,0
Detroit,12/15/2024,15,Adrian Hill,Buffalo Bills 48 @ Detroit Lions 42,6,49,5,41,0,0,1,8
New England,12/22/2024,16,Brad Allen,New England Patriots 21 @ Buffalo Bills 24,13,78,4,25,8,48,1,5
N.Y. Jets,12/29/2024,17,Clete Blakeman,New York Jets 14 @ Buffalo Bills 40,7,60,5,50,2,10,0,0
New England,01/05/2025,18,Alan Eck,Buffalo Bills 16 @ New England Patriots 23,6,35,4,30,1,5,1,0
Denver,01/12/2025,Wildcard Weekend,Bill Vinovich,Denver Broncos 7 @ Buffalo Bills 31,7,45,6,40,1,5,0,0
Baltimore,01/19/2025,Divisional Playoffs,Carl Cheffers,Baltimore Ravens 25 @ Buffalo Bills 27,1,10,1,10,0,0,0,0
Totals,,,,,120,888,71,535,39,281,10,72
