Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/12/2011,1,Pete Morelli,New England Patriots 38 @ Miami Dolphins 24,7,50,6,40,0,0,1,10
San Diego,09/18/2011,2,Walt Anderson,San Diego Chargers 21 @ New England Patriots 35,8,80,3,25,5,55,0,0
Buffalo,09/25/2011,3,Carl Cheffers,New England Patriots 31 @ Buffalo Bills 34,8,93,4,30,4,63,0,0
Oakland,10/02/2011,4,Tony Corrente,New England Patriots 31 @ Oakland Raiders 19,5,45,3,25,2,20,0,0
N.Y. Jets,10/09/2011,5,Jerome Boger,New York Jets 21 @ New England Patriots 30,6,50,4,33,0,0,2,17
Dallas,10/16/2011,6,Walt Coleman,Dallas Cowboys 16 @ New England Patriots 20,5,35,3,20,1,5,1,10
Pittsburgh,10/30/2011,8,Mike Carey,New England Patriots 17 @ Pittsburgh Steelers 25,6,37,4,20,1,12,1,5
N.Y. Giants,11/06/2011,9,Pete Morelli,New York Giants 24 @ New England Patriots 20,7,81,3,15,3,61,1,5
N.Y. Jets,11/13/2011,10,Gene Steratore,New England Patriots 37 @ New York Jets 16,9,80,5,36,2,20,2,24
Kansas City,11/21/2011,11,Clete Blakeman,Kansas City Chiefs 3 @ New England Patriots 34,3,20,3,20,0,0,0,0
Philadelphia,11/27/2011,12,Jerome Boger,New England Patriots 38 @ Philadelphia Eagles 20,3,20,1,10,1,5,1,5
Indianapolis,12/04/2011,13,Ron Winter,Indianapolis Colts 24 @ New England Patriots 31,3,20,1,10,1,5,1,5
Washington,12/11/2011,14,Jeff Triplette,New England Patriots 34 @ Washington Redskins 27,4,47,1,10,3,37,0,0
Denver,12/18/2011,15,Mike Carey,New England Patriots 41 @ Denver Broncos 23,4,30,3,25,1,5,0,0
Miami,12/24/2011,16,Al Riveron,Miami Dolphins 24 @ New England Patriots 27,5,50,2,10,2,35,1,5
Buffalo,01/01/2012,17,Bill Leavy,Buffalo Bills 21 @ New England Patriots 49,4,77,1,10,3,67,0,0
Denver,01/14/2012,Divisional Playoffs,Gene Steratore,Denver Broncos 10 @ New England Patriots 45,2,20,0,0,2,20,0,0
Baltimore,01/22/2012,Conference Championships,Al Riveron,Baltimore Ravens 20 @ New England Patriots 23,1,5,0,0,0,0,1,5
N.Y. Giants,02/05/2012,Super Bowl,John Parry,New York Giants 21 @ New England Patriots 17,5,28,3,18,2,10,0,0
Totals,,,,,95,868,50,357,33,420,12,91
