Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/13/2020,1,Tony Corrente,Dallas Cowboys 17 @ Los Angeles Rams 20,5,34,3,25,1,4,1,5
Philadelphia,09/20/2020,2,Brad Allen,Los Angeles Rams 37 @ Philadelphia Eagles 19,4,24,1,10,2,9,1,5
Buffalo,09/27/2020,3,Alex Kemp,Los Angeles Rams 32 @ Buffalo Bills 35,3,30,2,20,1,10,0,0
N.Y. Giants,10/04/2020,4,John Hussey,New York Giants 9 @ Los Angeles Rams 17,1,5,0,0,1,5,0,0
Washington,10/11/2020,5,Shawn Smith,Los Angeles Rams 30 @ Washington Football Team 10,5,60,0,0,3,45,2,15
San Francisco,10/18/2020,6,Carl Cheffers,Los Angeles Rams 16 @ San Francisco 49ers 24,6,34,4,24,2,10,0,0
Chicago,10/26/2020,7,Bill Vinovich,Chicago Bears 10 @ Los Angeles Rams 24,4,46,3,20,1,26,0,0
Miami,11/01/2020,8,John Hussey,Los Angeles Rams 17 @ Miami Dolphins 28,5,45,3,25,0,0,2,20
Seattle,11/15/2020,10,Clete Blakeman,Seattle Seahawks 16 @ Los Angeles Rams 23,4,49,2,15,2,34,0,0
Tampa Bay,11/23/2020,11,Jerome Boger,Los Angeles Rams 27 @ Tampa Bay Buccaneers 24,5,65,3,20,2,45,0,0
San Francisco,11/29/2020,12,Scott Novak,San Francisco 49ers 23 @ Los Angeles Rams 20,3,27,1,10,1,12,1,5
Arizona,12/06/2020,13,Shawn Hochuli,Los Angeles Rams 38 @ Arizona Cardinals 28,6,75,3,25,2,40,1,10
New England,12/10/2020,14,Craig Wrolstad,New England Patriots 3 @ Los Angeles Rams 24,5,35,5,35,0,0,0,0
N.Y. Jets,12/20/2020,15,Tony Corrente,New York Jets 23 @ Los Angeles Rams 20,5,43,4,35,1,8,0,0
Seattle,12/27/2020,16,Bill Vinovich,Los Angeles Rams 9 @ Seattle Seahawks 20,5,45,3,25,0,0,2,20
Arizona,01/03/2021,17,Carl Cheffers,Arizona Cardinals 7 @ Los Angeles Rams 18,5,38,4,20,1,18,0,0
Seattle,01/09/2021,Wildcard Weekend,John Hussey,Los Angeles Rams 30 @ Seattle Seahawks 20,2,15,1,5,0,0,1,10
Green Bay,01/16/2021,Divisional Playoffs,Ron Torbert,Los Angeles Rams 18 @ Green Bay Packers 32,3,35,1,5,1,15,1,15
Totals,,,,,76,705,43,319,21,281,12,105
