Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cleveland,09/10/2023,1.0,Clete Blakeman,Cincinnati Bengals 3 @ Cleveland Browns 24,4,20,2,10,0,0,2,10
Baltimore,09/17/2023,2.0,Shawn Hochuli,Baltimore Ravens 27 @ Cincinnati Bengals 24,5,30,2,15,3,15,0,0
LA Rams,09/25/2023,3.0,John Hussey,Los Angeles Rams 16 @ Cincinnati Bengals 19,7,49,5,30,1,14,1,5
Tennessee,10/01/2023,4.0,Shawn Smith,Cincinnati Bengals 3 @ Tennessee Titans 27,5,40,0,0,4,30,1,10
Arizona,10/08/2023,5.0,Clay Martin,Cincinnati Bengals 34 @ Arizona Cardinals 20,4,40,2,20,0,0,2,20
Seattle,10/15/2023,6.0,Adrian Hill,Seattle Seahawks 13 @ Cincinnati Bengals 17,5,43,0,0,5,43,0,0
San Francisco,10/29/2023,8.0,Ron Torbert,Cincinnati Bengals 31 @ San Francisco 49ers 17,1,15,0,0,1,15,0,0
Buffalo,11/05/2023,9.0,Alex Kemp,Buffalo Bills 18 @ Cincinnati Bengals 24,6,49,3,19,1,17,2,13
Houston,11/12/2023,10.0,Carl Cheffers,Houston Texans 30 @ Cincinnati Bengals 27,4,63,2,15,2,48,0,0
Baltimore,11/16/2023,11.0,Adrian Hill,Cincinnati Bengals 20 @ Baltimore Ravens 34,9,78,5,25,4,53,0,0
Pittsburgh,11/26/2023,12.0,Brad Rogers,Pittsburgh Steelers 16 @ Cincinnati Bengals 10,5,36,4,30,1,6,0,0
Jacksonville,12/04/2023,13.0,Scott Novak,Cincinnati Bengals 34 @ Jacksonville Jaguars 31,6,35,2,10,3,15,1,10
Indianapolis,12/10/2023,14.0,Shawn Hochuli,Indianapolis Colts 14 @ Cincinnati Bengals 34,5,40,2,15,2,20,1,5
Minnesota,12/16/2023,15.0,Bill Vinovich,Minnesota Vikings 24 @ Cincinnati Bengals 27,3,26,2,21,1,5,0,0
Pittsburgh,12/23/2023,16.0,Craig Wrolstad,Cincinnati Bengals 11 @ Pittsburgh Steelers 34,3,20,3,20,0,0,0,0
Kansas City,12/31/2023,17.0,John Hussey,Cincinnati Bengals 17 @ Kansas City Chiefs 25,3,20,2,15,1,5,0,0
Cleveland,01/07/2024,18.0,Alan Eck,Cleveland Browns 14 @ Cincinnati Bengals 31,1,10,1,10,0,0,0,0
Totals,,,,,76,614,37,255,29,286,10,73
