Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/10/2020,1,Clete Blakeman,Houston Texans 20 @ Kansas City Chiefs 34,1,5,1,5,0,0,0,0
LA Chargers,09/20/2020,2,Carl Cheffers,Kansas City Chiefs 23 @ Los Angeles Chargers 20,11,90,6,50,3,25,2,15
Baltimore,09/28/2020,3,John Hussey,Kansas City Chiefs 34 @ Baltimore Ravens 20,6,38,2,9,4,29,0,0
New England,10/05/2020,4,Tony Corrente,New England Patriots 10 @ Kansas City Chiefs 26,4,38,2,7,1,16,1,15
Las Vegas,10/11/2020,5,Clete Blakeman,Las Vegas Raiders 40 @ Kansas City Chiefs 32,10,94,5,45,2,24,3,25
Buffalo,10/19/2020,6,Ron Torbert,Kansas City Chiefs 26 @ Buffalo Bills 17,8,68,2,15,5,47,1,6
Denver,10/25/2020,7,Brad Rogers,Kansas City Chiefs 43 @ Denver Broncos 16,1,15,0,0,1,15,0,0
N.Y. Jets,11/01/2020,8,Land Clark,New York Jets 9 @ Kansas City Chiefs 35,7,61,3,25,1,11,3,25
Carolina,11/08/2020,9,Clay Martin,Carolina Panthers 31 @ Kansas City Chiefs 33,8,75,1,10,5,45,2,20
Las Vegas,11/22/2020,11,Carl Cheffers,Kansas City Chiefs 35 @ Las Vegas Raiders 31,10,89,4,35,3,28,3,26
Tampa Bay,11/29/2020,12,Shawn Hochuli,Kansas City Chiefs 27 @ Tampa Bay Buccaneers 24,10,82,7,55,3,27,0,0
Denver,12/06/2020,13,Alex Kemp,Denver Broncos 16 @ Kansas City Chiefs 22,5,44,1,10,3,29,1,5
Miami,12/13/2020,14,Clay Martin,Kansas City Chiefs 33 @ Miami Dolphins 27,8,56,2,10,5,41,1,5
New Orleans,12/20/2020,15,Scott Novak,Kansas City Chiefs 32 @ New Orleans Saints 29,5,54,3,20,2,34,0,0
Atlanta,12/27/2020,16,Craig Wrolstad,Atlanta Falcons 14 @ Kansas City Chiefs 17,6,41,3,20,3,21,0,0
LA Chargers,01/03/2021,17,Clete Blakeman,Los Angeles Chargers 38 @ Kansas City Chiefs 21,5,69,1,10,3,51,1,8
Cleveland,01/17/2021,Divisional Playoffs,Clay Martin,Cleveland Browns 17 @ Kansas City Chiefs 22,7,55,5,45,2,10,0,0
Buffalo,01/24/2021,Conference Championships,Bill Vinovich,Buffalo Bills 24 @ Kansas City Chiefs 38,3,32,0,0,3,32,0,0
Tampa Bay,02/07/2021,Super Bowl,Carl Cheffers,Kansas City Chiefs 9 @ Tampa Bay Buccaneers 31,11,120,3,25,6,82,2,13
Totals,,,,,126,1126,51,396,55,567,20,163
