Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/10/2017,1.0,John Parry,Seattle Seahawks 9 @ Green Bay Packers 17,8,50,1,5,6,35,1,10
San Francisco,09/17/2017,2.0,Bill Vinovich,San Francisco 49ers 9 @ Seattle Seahawks 12,9,71,3,25,4,30,2,16
Tennessee,09/24/2017,3.0,Ron Torbert,Seattle Seahawks 27 @ Tennessee Titans 33,11,98,2,22,6,51,3,25
Indianapolis,10/01/2017,4.0,Brad Allen,Indianapolis Colts 18 @ Seattle Seahawks 46,6,45,2,20,2,10,2,15
LA Rams,10/08/2017,5.0,Gene Steratore,Seattle Seahawks 16 @ Los Angeles Rams 10,7,40,3,20,4,20,0,0
N.Y. Giants,10/22/2017,7.0,Tony Corrente,Seattle Seahawks 24 @ New York Giants 7,15,110,7,58,7,47,1,5
Houston,10/29/2017,8.0,Terry McAulay,Houston Texans 38 @ Seattle Seahawks 41,10,120,5,50,3,52,2,18
Washington,11/05/2017,9.0,Ron Torbert,Washington Redskins 17 @ Seattle Seahawks 14,16,138,10,85,3,23,3,30
Arizona,11/09/2017,10.0,Walt Anderson,Seattle Seahawks 22 @ Arizona Cardinals 16,12,108,5,45,6,53,1,10
Atlanta,11/20/2017,11.0,Carl Cheffers,Atlanta Falcons 34 @ Seattle Seahawks 31,9,106,3,30,5,66,1,10
San Francisco,11/26/2017,12.0,Pete Morelli,Seattle Seahawks 24 @ San Francisco 49ers 13,6,35,2,15,3,15,1,5
Philadelphia,12/03/2017,13.0,Tony Corrente,Philadelphia Eagles 10 @ Seattle Seahawks 24,5,46,2,21,3,25,0,0
Jacksonville,12/10/2017,14.0,Gene Steratore,Seattle Seahawks 24 @ Jacksonville Jaguars 30,6,73,5,58,1,15,0,0
LA Rams,12/17/2017,15.0,Ed Hochuli,Los Angeles Rams 42 @ Seattle Seahawks 7,9,60,5,30,1,5,3,25
Dallas,12/24/2017,16.0,John Hussey,Seattle Seahawks 21 @ Dallas Cowboys 12,11,142,1,10,7,107,3,25
Arizona,12/31/2017,17.0,Walt Coleman,Arizona Cardinals 26 @ Seattle Seahawks 24,8,100,4,40,3,52,1,8
Totals,,,,,148,1342,60,534,64,606,24,202
