Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Arizona,09/13/2009,1.0,Don Carey,San Francisco 49ers 20 @ Arizona Cardinals 16,4,31,0,0,2,10,2,21
Seattle,09/20/2009,2.0,Bill Leavy,Seattle Seahawks 10 @ San Francisco 49ers 23,6,54,3,21,2,23,1,10
Minnesota,09/27/2009,3.0,Jerome Boger,San Francisco 49ers 24 @ Minnesota Vikings 27,7,60,4,25,3,35,0,0
St. Louis,10/04/2009,4.0,Tony Corrente,St. Louis Rams 0 @ San Francisco 49ers 35,3,33,3,33,0,0,0,0
Atlanta,10/11/2009,5.0,Pete Morelli,Atlanta Falcons 45 @ San Francisco 49ers 10,8,92,2,20,3,32,3,40
Houston,10/25/2009,7.0,Mike Carey,San Francisco 49ers 21 @ Houston Texans 24,11,65,6,30,2,10,3,25
Indianapolis,11/01/2009,8.0,Ed Hochuli,San Francisco 49ers 14 @ Indianapolis Colts 18,7,50,4,35,2,10,1,5
Tennessee,11/08/2009,9.0,Carl Cheffers,Tennessee Titans 34 @ San Francisco 49ers 27,5,25,4,20,0,0,1,5
Chicago,11/12/2009,10.0,Ron Winter,Chicago Bears 6 @ San Francisco 49ers 10,9,77,3,13,3,24,3,40
Green Bay,11/22/2009,11.0,Scott Green,San Francisco 49ers 24 @ Green Bay Packers 30,4,30,2,15,1,5,1,10
Jacksonville,11/29/2009,12.0,John Parry,Jacksonville Jaguars 3 @ San Francisco 49ers 20,1,5,0,0,0,0,1,5
Seattle,12/06/2009,13.0,Al Riveron,San Francisco 49ers 17 @ Seattle Seahawks 20,8,57,4,32,2,10,2,15
Arizona,12/14/2009,14.0,Jerome Boger,Arizona Cardinals 9 @ San Francisco 49ers 24,7,55,4,25,2,20,1,10
Philadelphia,12/20/2009,15.0,Don Carey,San Francisco 49ers 13 @ Philadelphia Eagles 27,8,55,5,30,3,25,0,0
Detroit,12/27/2009,16.0,Walt Anderson,Detroit Lions 6 @ San Francisco 49ers 20,4,29,1,10,3,19,0,0
St. Louis,01/03/2010,17.0,Mike Carey,San Francisco 49ers 28 @ St. Louis Rams 6,6,40,3,15,1,5,2,20
Totals,,,,,98,758,48,324,29,228,21,206
