Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/08/2013,1,Jeff Triplette,Seattle Seahawks 12 @ Carolina Panthers 7,9,109,5,51,3,43,1,15
San Francisco,09/15/2013,2,John Parry,San Francisco 49ers 3 @ Seattle Seahawks 29,10,84,9,79,1,5,0,0
Jacksonville,09/22/2013,3,Bill Vinovich,Jacksonville Jaguars 17 @ Seattle Seahawks 45,4,24,2,15,2,9,0,0
Houston,09/29/2013,4,Tony Corrente,Seattle Seahawks 23 @ Houston Texans 20,9,62,5,27,3,34,1,1
Indianapolis,10/06/2013,5,Ron Winter,Seattle Seahawks 28 @ Indianapolis Colts 34,7,85,4,25,3,60,0,0
Tennessee,10/13/2013,6,Carl Cheffers,Tennessee Titans 13 @ Seattle Seahawks 20,6,65,4,35,2,30,0,0
Arizona,10/17/2013,7,Terry McAulay,Seattle Seahawks 34 @ Arizona Cardinals 22,10,70,5,30,4,30,1,10
St. Louis,10/28/2013,8,Gene Steratore,Seattle Seahawks 14 @ St. Louis Rams 9,10,83,3,32,7,51,0,0
Tampa Bay,11/03/2013,9,Mike Carey,Tampa Bay Buccaneers 24 @ Seattle Seahawks 27,6,67,2,25,4,42,0,0
Atlanta,11/10/2013,10,Bill Vinovich,Seattle Seahawks 33 @ Atlanta Falcons 10,9,80,3,20,6,60,0,0
Minnesota,11/17/2013,11,Jerome Boger,Minnesota Vikings 20 @ Seattle Seahawks 41,7,96,3,30,3,56,1,10
New Orleans,12/02/2013,13,Ed Hochuli,New Orleans Saints 7 @ Seattle Seahawks 34,8,66,3,20,3,26,2,20
San Francisco,12/08/2013,14,Clete Blakeman,Seattle Seahawks 17 @ San Francisco 49ers 19,9,85,4,40,2,10,3,35
N.Y. Giants,12/15/2013,15,Bill Leavy,Seattle Seahawks 23 @ New York Giants 0,8,50,5,25,2,20,1,5
Arizona,12/22/2013,16,Scott Green,Arizona Cardinals 17 @ Seattle Seahawks 10,9,102,1,5,7,92,1,5
St. Louis,12/29/2013,17,Jeff Triplette,St. Louis Rams 9 @ Seattle Seahawks 27,7,65,4,34,2,21,1,10
New Orleans,01/11/2014,Divisional Playoffs,Terry McAulay,New Orleans Saints 15 @ Seattle Seahawks 23,6,52,2,20,3,25,1,7
San Francisco,01/19/2014,Conference Championships,Gene Steratore,San Francisco 49ers 17 @ Seattle Seahawks 23,8,66,6,51,2,15,0,0
Denver,02/02/2014,Super Bowl,Terry McAulay,Seattle Seahawks 43 @ Denver Broncos 8,10,104,5,45,3,40,2,19
Totals,,,,,152,1415,75,609,62,669,15,137
