Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/11/2011,1,Ed Hochuli,Atlanta Falcons 12 @ Chicago Bears 30,9,65,4,35,2,9,3,21
Philadelphia,09/18/2011,2,Carl Cheffers,Philadelphia Eagles 31 @ Atlanta Falcons 35,7,57,2,15,5,42,0,0
Tampa Bay,09/25/2011,3,Clete Blakeman,Atlanta Falcons 13 @ Tampa Bay Buccaneers 16,7,50,0,0,4,30,3,20
Seattle,10/02/2011,4,Walt Anderson,Atlanta Falcons 30 @ Seattle Seahawks 28,4,35,2,15,2,20,0,0
Green Bay,10/09/2011,5,Jeff Triplette,Green Bay Packers 25 @ Atlanta Falcons 14,5,44,5,44,0,0,0,0
Carolina,10/16/2011,6,Pete Morelli,Carolina Panthers 17 @ Atlanta Falcons 31,4,57,2,25,2,32,0,0
Detroit,10/23/2011,7,Bill Leavy,Atlanta Falcons 23 @ Detroit Lions 16,11,80,5,30,2,20,4,30
Indianapolis,11/06/2011,9,Mike Carey,Atlanta Falcons 31 @ Indianapolis Colts 7,1,10,1,10,0,0,0,0
New Orleans,11/13/2011,10,Terry McAulay,New Orleans Saints 26 @ Atlanta Falcons 23,10,85,4,35,3,15,3,35
Tennessee,11/20/2011,11,John Parry,Tennessee Titans 17 @ Atlanta Falcons 23,5,55,4,40,1,15,0,0
Minnesota,11/27/2011,12,Al Riveron,Minnesota Vikings 14 @ Atlanta Falcons 24,4,30,3,25,0,0,1,5
Houston,12/04/2011,13,Bill Leavy,Atlanta Falcons 10 @ Houston Texans 17,7,43,5,30,2,13,0,0
Carolina,12/11/2011,14,Walt Anderson,Atlanta Falcons 31 @ Carolina Panthers 23,5,50,2,20,2,20,1,10
Jacksonville,12/15/2011,15,Ron Winter,Jacksonville Jaguars 14 @ Atlanta Falcons 41,4,31,3,26,1,5,0,0
New Orleans,12/26/2011,16,Jeff Triplette,Atlanta Falcons 16 @ New Orleans Saints 45,7,57,5,40,2,17,0,0
Tampa Bay,01/01/2012,17,Scott Green,Tampa Bay Buccaneers 24 @ Atlanta Falcons 45,3,20,0,0,2,5,1,15
N.Y. Giants,01/08/2012,Wildcard Weekend,Carl Cheffers,Atlanta Falcons 2 @ New York Giants 24,3,15,2,10,1,5,0,0
Totals,,,,,96,784,49,400,31,248,16,136
