Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/11/2011,1.0,Terry McAulay,Minnesota Vikings 17 @ San Diego Chargers 24,4,26,2,11,1,5,1,10
New England,09/18/2011,2.0,Walt Anderson,San Diego Chargers 21 @ New England Patriots 35,6,44,3,20,3,24,0,0
Kansas City,09/25/2011,3.0,Walt Coleman,Kansas City Chiefs 17 @ San Diego Chargers 20,4,40,2,20,2,20,0,0
Miami,10/02/2011,4.0,Jeff Triplette,Miami Dolphins 16 @ San Diego Chargers 26,8,80,5,35,2,30,1,15
Denver,10/09/2011,5.0,Gene Steratore,San Diego Chargers 29 @ Denver Broncos 24,0,0,0,0,0,0,0,0
N.Y. Jets,10/23/2011,7.0,Ron Winter,San Diego Chargers 21 @ New York Jets 27,13,95,1,5,10,70,2,20
Kansas City,10/31/2011,8.0,Al Riveron,San Diego Chargers 20 @ Kansas City Chiefs 23,12,105,9,70,2,20,1,15
Green Bay,11/06/2011,9.0,Clete Blakeman,Green Bay Packers 45 @ San Diego Chargers 38,8,64,4,28,4,36,0,0
Oakland,11/10/2011,10.0,Ed Hochuli,Oakland Raiders 24 @ San Diego Chargers 17,6,31,1,5,4,21,1,5
Chicago,11/20/2011,11.0,Jeff Triplette,San Diego Chargers 20 @ Chicago Bears 31,3,20,2,15,1,5,0,0
Denver,11/27/2011,12.0,Jeff Triplette,Denver Broncos 16 @ San Diego Chargers 13,4,30,3,25,1,5,0,0
Jacksonville,12/05/2011,13.0,Walt Anderson,San Diego Chargers 38 @ Jacksonville Jaguars 14,6,55,4,40,1,5,1,10
Buffalo,12/11/2011,14.0,Gene Steratore,Buffalo Bills 10 @ San Diego Chargers 37,5,50,1,10,4,40,0,0
Baltimore,12/18/2011,15.0,Carl Cheffers,Baltimore Ravens 14 @ San Diego Chargers 34,3,35,0,0,3,35,0,0
Detroit,12/24/2011,16.0,Ed Hochuli,San Diego Chargers 10 @ Detroit Lions 38,1,10,1,10,0,0,0,0
Oakland,01/01/2012,17.0,Clete Blakeman,San Diego Chargers 38 @ Oakland Raiders 26,8,68,1,10,6,53,1,5
Totals,,,,,91,753,39,304,44,369,8,80
