Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/10/2023,1.0,Brad Rogers,Carolina Panthers 10 @ Atlanta Falcons 24,9,66,6,46,1,5,2,15
New Orleans,09/18/2023,2.0,Scott Novak,New Orleans Saints 20 @ Carolina Panthers 17,6,35,3,19,3,16,0,0
Seattle,09/24/2023,3.0,Ron Torbert,Carolina Panthers 27 @ Seattle Seahawks 37,13,82,9,50,3,27,1,5
Minnesota,10/01/2023,4.0,Tra Blake,Minnesota Vikings 21 @ Carolina Panthers 13,6,80,4,25,1,45,1,10
Detroit,10/08/2023,5.0,Adrian Hill,Carolina Panthers 24 @ Detroit Lions 42,7,45,5,35,1,5,1,5
Miami,10/15/2023,6.0,Craig Wrolstad,Carolina Panthers 21 @ Miami Dolphins 42,3,11,0,0,2,6,1,5
Houston,10/29/2023,8.0,John Hussey,Houston Texans 13 @ Carolina Panthers 15,3,20,2,11,0,0,1,9
Indianapolis,11/05/2023,9.0,Bill Vinovich,Indianapolis Colts 27 @ Carolina Panthers 13,10,81,3,14,4,48,3,19
Chicago,11/09/2023,10.0,Clete Blakeman,Carolina Panthers 13 @ Chicago Bears 16,5,45,3,25,1,15,1,5
Dallas,11/19/2023,11.0,Clay Martin,Dallas Cowboys 33 @ Carolina Panthers 10,8,90,3,20,5,70,0,0
Tennessee,11/26/2023,12.0,Ron Torbert,Carolina Panthers 10 @ Tennessee Titans 17,4,35,4,35,0,0,0,0
Tampa Bay,12/03/2023,13.0,Brad Rogers,Carolina Panthers 18 @ Tampa Bay Buccaneers 21,7,62,4,40,2,7,1,15
New Orleans,12/10/2023,14.0,Alan Eck,Carolina Panthers 6 @ New Orleans Saints 28,4,27,2,10,1,5,1,12
Atlanta,12/17/2023,15.0,Land Clark,Atlanta Falcons 7 @ Carolina Panthers 9,4,35,3,20,1,15,0,0
Green Bay,12/24/2023,16.0,Alex Kemp,Green Bay Packers 33 @ Carolina Panthers 30,8,87,2,25,3,37,3,25
Jacksonville,12/31/2023,17.0,Carl Cheffers,Carolina Panthers 0 @ Jacksonville Jaguars 26,3,24,2,9,1,15,0,0
Tampa Bay,01/07/2024,18.0,Clete Blakeman,Tampa Bay Buccaneers 9 @ Carolina Panthers 0,3,20,2,10,0,0,1,10
Totals,,,,,103,845,57,394,29,316,17,135
