Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/05/2019,1.0,Tony Corrente,Green Bay Packers 10 @ Chicago Bears 3,10,107,6,50,2,43,2,14
Denver,09/15/2019,2.0,Adrian Hill,Chicago Bears 16 @ Denver Broncos 14,7,69,3,25,3,39,1,5
Washington,09/23/2019,3.0,Walt Anderson,Chicago Bears 31 @ Washington Redskins 15,9,59,3,25,5,24,1,10
Minnesota,09/29/2019,4.0,Brad Allen,Minnesota Vikings 6 @ Chicago Bears 16,7,50,2,15,4,30,1,5
Oakland,10/06/2019,5.0,Tony Corrente,Chicago Bears 21 @ Oakland Raiders 24,10,75,5,44,2,6,3,25
New Orleans,10/20/2019,7.0,Scott Novak,New Orleans Saints 36 @ Chicago Bears 25,3,10,1,5,1,5,1,0
LA Chargers,10/27/2019,8.0,Brad Rogers,Los Angeles Chargers 17 @ Chicago Bears 16,5,42,3,20,1,12,1,10
Philadelphia,11/03/2019,9.0,Craig Wrolstad,Chicago Bears 14 @ Philadelphia Eagles 22,9,70,2,15,7,55,0,0
Detroit,11/10/2019,10.0,Carl Cheffers,Detroit Lions 13 @ Chicago Bears 20,7,57,2,15,4,32,1,10
LA Rams,11/17/2019,11.0,John Hussey,Chicago Bears 7 @ Los Angeles Rams 17,2,25,0,0,0,0,2,25
N.Y. Giants,11/24/2019,12.0,Shawn Hochuli,New York Giants 14 @ Chicago Bears 19,6,53,4,44,1,4,1,5
Detroit,11/28/2019,13.0,Jerome Boger,Chicago Bears 24 @ Detroit Lions 20,10,89,6,55,4,34,0,0
Dallas,12/05/2019,14.0,Brad Rogers,Dallas Cowboys 24 @ Chicago Bears 31,4,30,3,20,0,0,1,10
Green Bay,12/15/2019,15.0,Scott Novak,Chicago Bears 13 @ Green Bay Packers 21,4,35,2,10,0,0,2,25
Kansas City,12/22/2019,16.0,Carl Cheffers,Kansas City Chiefs 26 @ Chicago Bears 3,7,50,3,20,3,25,1,5
Minnesota,12/29/2019,17.0,John Hussey,Chicago Bears 21 @ Minnesota Vikings 19,3,34,2,20,1,14,0,0
Totals,,,,,103,855,47,383,38,323,18,149
