Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Giants,09/10/2017,1.0,Carl Cheffers,New York Giants 3 @ Dallas Cowboys 19,5,50,3,25,1,15,1,10
Denver,09/17/2017,2.0,Brad Allen,Dallas Cowboys 17 @ Denver Broncos 42,8,69,5,30,2,24,1,15
Arizona,09/25/2017,3.0,Craig Wrolstad,Dallas Cowboys 28 @ Arizona Cardinals 17,9,76,1,5,7,66,1,5
LA Rams,10/01/2017,4.0,Clete Blakeman,Los Angeles Rams 35 @ Dallas Cowboys 30,4,45,1,10,3,35,0,0
Green Bay,10/08/2017,5.0,Terry McAulay,Green Bay Packers 35 @ Dallas Cowboys 31,7,70,1,10,3,35,3,25
San Francisco,10/22/2017,7.0,Ron Torbert,Dallas Cowboys 40 @ San Francisco 49ers 10,5,36,2,20,2,10,1,6
Washington,10/29/2017,8.0,Walt Anderson,Dallas Cowboys 33 @ Washington Redskins 19,8,89,6,52,2,37,0,0
Kansas City,11/05/2017,9.0,Pete Morelli,Kansas City Chiefs 17 @ Dallas Cowboys 28,5,65,1,10,2,27,2,28
Atlanta,11/12/2017,10.0,Ed Hochuli,Dallas Cowboys 7 @ Atlanta Falcons 27,5,54,2,20,2,24,1,10
Philadelphia,11/19/2017,11.0,Bill Vinovich,Philadelphia Eagles 37 @ Dallas Cowboys 9,2,10,0,0,2,10,0,0
LA Chargers,11/23/2017,12.0,Jerome Boger,Los Angeles Chargers 28 @ Dallas Cowboys 6,7,60,3,30,4,30,0,0
Washington,11/30/2017,13.0,Craig Wrolstad,Washington Redskins 14 @ Dallas Cowboys 38,3,25,2,10,1,15,0,0
N.Y. Giants,12/10/2017,14.0,Walt Anderson,Dallas Cowboys 30 @ New York Giants 10,8,51,1,10,6,31,1,10
Oakland,12/17/2017,15.0,Gene Steratore,Dallas Cowboys 20 @ Oakland Raiders 17,7,100,3,30,4,70,0,0
Seattle,12/24/2017,16.0,John Hussey,Seattle Seahawks 21 @ Dallas Cowboys 12,7,75,2,25,3,25,2,25
Philadelphia,12/31/2017,17.0,John Parry,Dallas Cowboys 6 @ Philadelphia Eagles 0,7,64,3,29,2,20,2,15
Totals,,,,,97,939,36,316,46,474,15,149
