Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/11/2011,1.0,Al Riveron,Dallas Cowboys 24 @ New York Jets 27,0,0,0,0,0,0,0,0
Jacksonville,09/18/2011,2.0,Scott Green,Jacksonville Jaguars 3 @ New York Jets 32,7,60,5,40,1,5,1,15
Oakland,09/25/2011,3.0,Gene Steratore,New York Jets 24 @ Oakland Raiders 34,7,61,2,10,5,51,0,0
Baltimore,10/02/2011,4.0,Mike Carey,New York Jets 17 @ Baltimore Ravens 34,9,69,5,40,2,10,2,19
New England,10/09/2011,5.0,Jerome Boger,New York Jets 21 @ New England Patriots 30,8,89,1,4,5,63,2,22
Miami,10/17/2011,6.0,Tony Corrente,Miami Dolphins 6 @ New York Jets 24,6,49,3,19,2,20,1,10
San Diego,10/23/2011,7.0,Ron Winter,San Diego Chargers 21 @ New York Jets 27,8,60,5,35,1,7,2,18
Buffalo,11/06/2011,9.0,Ed Hochuli,New York Jets 27 @ Buffalo Bills 11,9,60,6,45,3,15,0,0
New England,11/13/2011,10.0,Gene Steratore,New England Patriots 37 @ New York Jets 16,5,56,3,31,1,15,1,10
Denver,11/17/2011,11.0,Bill Leavy,New York Jets 13 @ Denver Broncos 17,2,15,2,15,0,0,0,0
Buffalo,11/27/2011,12.0,Carl Cheffers,Buffalo Bills 24 @ New York Jets 28,4,40,0,0,2,20,2,20
Washington,12/04/2011,13.0,John Parry,New York Jets 34 @ Washington Redskins 19,6,40,4,30,1,5,1,5
Kansas City,12/11/2011,14.0,Terry McAulay,Kansas City Chiefs 10 @ New York Jets 37,4,22,2,7,0,0,2,15
Philadelphia,12/18/2011,15.0,Clete Blakeman,New York Jets 19 @ Philadelphia Eagles 45,11,93,6,45,3,35,2,13
N.Y. Giants,12/24/2011,16.0,Pete Morelli,New York Giants 29 @ New York Jets 14,10,95,6,45,2,30,2,20
Miami,01/01/2012,17.0,Jerome Boger,New York Jets 17 @ Miami Dolphins 19,6,40,6,40,0,0,0,0
Totals,,,,,102,849,56,406,28,276,18,167
