Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Baltimore,09/10/2023,1,Tra Blake,Houston Texans 9 @ Baltimore Ravens 25,9,88,5,40,4,48,0,0
Indianapolis,09/17/2023,2,Carl Cheffers,Indianapolis Colts 31 @ Houston Texans 20,3,20,2,15,0,0,1,5
Jacksonville,09/24/2023,3,Scott Novak,Houston Texans 37 @ Jacksonville Jaguars 17,8,75,4,25,3,35,1,15
Pittsburgh,10/01/2023,4,Bill Vinovich,Pittsburgh Steelers 6 @ Houston Texans 30,8,63,6,43,2,20,0,0
Atlanta,10/08/2023,5,Shawn Hochuli,Houston Texans 19 @ Atlanta Falcons 21,5,25,0,0,5,25,0,0
New Orleans,10/15/2023,6,Alan Eck,New Orleans Saints 13 @ Houston Texans 20,3,29,0,0,2,21,1,8
Carolina,10/29/2023,8,John Hussey,Houston Texans 13 @ Carolina Panthers 15,10,70,2,10,5,38,3,22
Tampa Bay,11/05/2023,9,Land Clark,Tampa Bay Buccaneers 37 @ Houston Texans 39,9,115,5,34,3,66,1,15
Cincinnati,11/12/2023,10,Carl Cheffers,Houston Texans 30 @ Cincinnati Bengals 27,7,50,3,10,4,40,0,0
Arizona,11/19/2023,11,Alex Kemp,Arizona Cardinals 16 @ Houston Texans 21,3,19,0,0,2,14,1,5
Jacksonville,11/26/2023,12,Clay Martin,Jacksonville Jaguars 24 @ Houston Texans 21,7,49,2,15,4,28,1,6
Denver,12/03/2023,13,Shawn Smith,Denver Broncos 17 @ Houston Texans 22,8,81,3,30,3,31,2,20
N.Y. Jets,12/10/2023,14,Brad Allen,Houston Texans 6 @ New York Jets 30,4,35,3,20,1,15,0,0
Tennessee,12/17/2023,15,Clete Blakeman,Houston Texans 19 @ Tennessee Titans 16,8,67,7,57,0,0,1,10
Cleveland,12/24/2023,16,Tra Blake,Cleveland Browns 36 @ Houston Texans 22,10,76,4,30,4,21,2,25
Tennessee,12/31/2023,17,Scott Novak,Tennessee Titans 3 @ Houston Texans 26,1,6,0,0,1,6,0,0
Indianapolis,01/06/2024,18,Bill Vinovich,Houston Texans 23 @ Indianapolis Colts 19,11,69,5,30,6,39,0,0
Cleveland,01/13/2024,Wildcard Weekend,Clay Martin,Cleveland Browns 14 @ Houston Texans 45,3,20,1,10,0,0,2,10
Baltimore,01/20/2024,Divisional Playoffs,John Hussey,Houston Texans 10 @ Baltimore Ravens 34,11,70,8,50,2,10,1,10
Totals,,,,,128,1027,60,419,51,457,17,151
