Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
St. Louis,09/08/2013,1.0,Clete Blakeman,Arizona Cardinals 24 @ St. Louis Rams 27,6,68,1,10,5,58,0,0
Detroit,09/15/2013,2.0,Pete Morelli,Detroit Lions 21 @ Arizona Cardinals 25,7,40,4,25,2,10,1,5
New Orleans,09/22/2013,3.0,Walt Coleman,Arizona Cardinals 7 @ New Orleans Saints 31,3,18,1,5,2,13,0,0
Tampa Bay,09/29/2013,4.0,Gene Steratore,Arizona Cardinals 13 @ Tampa Bay Buccaneers 10,10,90,6,40,4,50,0,0
Carolina,10/06/2013,5.0,John Parry,Carolina Panthers 6 @ Arizona Cardinals 22,3,30,2,15,1,15,0,0
San Francisco,10/13/2013,6.0,Scott Green,Arizona Cardinals 20 @ San Francisco 49ers 32,6,38,3,15,2,20,1,3
Seattle,10/17/2013,7.0,Terry McAulay,Seattle Seahawks 34 @ Arizona Cardinals 22,3,22,0,0,2,17,1,5
Atlanta,10/27/2013,8.0,Mike Carey,Atlanta Falcons 13 @ Arizona Cardinals 27,8,52,4,25,4,27,0,0
Houston,11/10/2013,10.0,Gene Steratore,Houston Texans 24 @ Arizona Cardinals 27,5,29,4,25,0,0,1,4
Jacksonville,11/17/2013,11.0,Jeff Triplette,Arizona Cardinals 27 @ Jacksonville Jaguars 14,5,42,3,25,2,17,0,0
Indianapolis,11/24/2013,12.0,Bill Leavy,Indianapolis Colts 11 @ Arizona Cardinals 40,9,84,4,30,3,34,2,20
Philadelphia,12/01/2013,13.0,Tony Corrente,Arizona Cardinals 21 @ Philadelphia Eagles 24,6,55,1,10,5,45,0,0
St. Louis,12/08/2013,14.0,Walt Coleman,St. Louis Rams 10 @ Arizona Cardinals 30,6,31,2,10,4,21,0,0
Tennessee,12/15/2013,15.0,Pete Morelli,Arizona Cardinals 37 @ Tennessee Titans 34,9,69,1,5,6,44,2,20
Seattle,12/22/2013,16.0,Scott Green,Arizona Cardinals 17 @ Seattle Seahawks 10,7,46,3,20,1,5,3,21
San Francisco,12/29/2013,17.0,Walt Anderson,San Francisco 49ers 23 @ Arizona Cardinals 20,3,30,2,15,1,15,0,0
Totals,,,,,96,744,41,275,44,391,11,78
