Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tennessee,09/12/2010,1.0,Bill Leavy,Oakland Raiders 13 @ Tennessee Titans 38,10,77,7,40,1,17,2,20
St. Louis,09/19/2010,2.0,Tony Corrente,St. Louis Rams 14 @ Oakland Raiders 16,12,90,5,35,7,55,0,0
Arizona,09/26/2010,3.0,Mike Carey,Oakland Raiders 23 @ Arizona Cardinals 24,11,123,5,34,5,84,1,5
Houston,10/03/2010,4.0,Scott Green,Houston Texans 31 @ Oakland Raiders 24,2,23,1,13,0,0,1,10
San Diego,10/10/2010,5.0,Clete Blakeman,San Diego Chargers 27 @ Oakland Raiders 35,12,85,3,24,7,41,2,20
San Francisco,10/17/2010,6.0,Carl Cheffers,Oakland Raiders 9 @ San Francisco 49ers 17,8,60,2,15,5,35,1,10
Denver,10/24/2010,7.0,Terry McAulay,Oakland Raiders 59 @ Denver Broncos 14,10,94,7,45,2,39,1,10
Seattle,10/31/2010,8.0,Ed Hochuli,Seattle Seahawks 3 @ Oakland Raiders 33,11,105,5,30,3,54,3,21
Kansas City,11/07/2010,9.0,Jeff Triplette,Kansas City Chiefs 20 @ Oakland Raiders 23,15,140,3,25,9,80,3,35
Pittsburgh,11/21/2010,11.0,Tony Corrente,Oakland Raiders 3 @ Pittsburgh Steelers 35,7,55,4,25,1,5,2,25
Miami,11/28/2010,12.0,Walt Anderson,Miami Dolphins 33 @ Oakland Raiders 17,4,20,2,10,2,10,0,0
San Diego,12/05/2010,13.0,John Parry,Oakland Raiders 28 @ San Diego Chargers 13,13,105,7,57,5,38,1,10
Jacksonville,12/12/2010,14.0,Al Riveron,Oakland Raiders 31 @ Jacksonville Jaguars 38,4,25,3,20,1,5,0,0
Denver,12/19/2010,15.0,Scott Green,Denver Broncos 23 @ Oakland Raiders 39,9,84,6,45,1,24,2,15
Indianapolis,12/26/2010,16.0,Terry McAulay,Indianapolis Colts 31 @ Oakland Raiders 26,10,116,3,25,7,91,0,0
Kansas City,01/02/2011,17.0,Bill Leavy,Oakland Raiders 31 @ Kansas City Chiefs 10,10,77,5,30,3,28,2,19
Totals,,,,,148,1279,68,473,59,606,21,200
