Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Rams,09/12/2021,1.0,Brad Allen,Chicago Bears 14 @ Los Angeles Rams 34,3,35,1,5,2,30,0,0
Cincinnati,09/19/2021,2.0,Land Clark,Cincinnati Bengals 17 @ Chicago Bears 20,8,70,6,40,2,30,0,0
Cleveland,09/26/2021,3.0,Ron Torbert,Chicago Bears 6 @ Cleveland Browns 26,5,44,2,14,2,20,1,10
Detroit,10/03/2021,4.0,Shawn Smith,Detroit Lions 14 @ Chicago Bears 24,7,61,1,3,5,43,1,15
Las Vegas,10/10/2021,5.0,Craig Wrolstad,Chicago Bears 20 @ Las Vegas Raiders 9,8,70,3,20,5,50,0,0
Green Bay,10/17/2021,6.0,Brad Rogers,Green Bay Packers 24 @ Chicago Bears 14,7,54,3,20,3,24,1,10
Tampa Bay,10/24/2021,7.0,Alex Kemp,Chicago Bears 3 @ Tampa Bay Buccaneers 38,4,32,1,10,3,22,0,0
San Francisco,10/31/2021,8.0,Land Clark,San Francisco 49ers 33 @ Chicago Bears 22,4,30,4,30,0,0,0,0
Pittsburgh,11/08/2021,9.0,Tony Corrente,Chicago Bears 27 @ Pittsburgh Steelers 29,12,115,5,35,7,80,0,0
Baltimore,11/21/2021,11.0,Shawn Smith,Baltimore Ravens 16 @ Chicago Bears 13,6,58,3,15,3,43,0,0
Detroit,11/25/2021,12.0,Adrian Hill,Chicago Bears 16 @ Detroit Lions 14,5,50,2,20,2,20,1,10
Arizona,12/05/2021,13.0,Jerome Boger,Arizona Cardinals 33 @ Chicago Bears 22,6,45,5,30,1,15,0,0
Green Bay,12/12/2021,14.0,Ron Torbert,Chicago Bears 30 @ Green Bay Packers 45,7,41,4,21,1,8,2,12
Minnesota,12/20/2021,15.0,Scott Novak,Minnesota Vikings 17 @ Chicago Bears 9,9,91,4,29,5,62,0,0
Seattle,12/26/2021,16.0,Carl Cheffers,Chicago Bears 25 @ Seattle Seahawks 24,8,73,3,25,4,38,1,10
N.Y. Giants,01/02/2022,17.0,Shawn Hochuli,New York Giants 3 @ Chicago Bears 29,5,35,1,10,2,10,2,15
Minnesota,01/09/2022,18.0,Brad Allen,Chicago Bears 17 @ Minnesota Vikings 31,2,10,0,0,0,0,2,10
Totals,,,,,106,914,48,327,47,495,11,92
