Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/08/2013,1,Bill Leavy,Green Bay Packers 28 @ San Francisco 49ers 34,11,85,5,25,4,40,2,20
Seattle,09/15/2013,2,John Parry,San Francisco 49ers 3 @ Seattle Seahawks 29,12,121,6,40,4,71,2,10
Indianapolis,09/22/2013,3,Terry McAulay,Indianapolis Colts 27 @ San Francisco 49ers 7,6,48,1,5,5,43,0,0
St. Louis,09/26/2013,4,Jeff Triplette,San Francisco 49ers 35 @ St. Louis Rams 11,10,85,4,39,3,26,3,20
Houston,10/06/2013,5,Mike Carey,Houston Texans 3 @ San Francisco 49ers 34,3,17,0,0,2,12,1,5
Arizona,10/13/2013,6,Scott Green,Arizona Cardinals 20 @ San Francisco 49ers 32,4,35,2,20,1,5,1,10
Tennessee,10/20/2013,7,Ron Winter,San Francisco 49ers 31 @ Tennessee Titans 17,5,42,2,10,1,21,2,11
Jacksonville,10/27/2013,8,Ed Hochuli,San Francisco 49ers 42 @ Jacksonville Jaguars 10,4,35,1,10,3,25,0,0
Carolina,11/10/2013,10,Carl Cheffers,Carolina Panthers 10 @ San Francisco 49ers 9,4,25,4,25,0,0,0,0
New Orleans,11/17/2013,11,Tony Corrente,San Francisco 49ers 20 @ New Orleans Saints 23,5,45,1,5,2,20,2,20
Washington,11/25/2013,12,John Parry,San Francisco 49ers 27 @ Washington Redskins 6,4,25,3,15,0,0,1,10
St. Louis,12/01/2013,13,Bill Vinovich,St. Louis Rams 13 @ San Francisco 49ers 23,9,85,6,60,2,10,1,15
Seattle,12/08/2013,14,Clete Blakeman,Seattle Seahawks 17 @ San Francisco 49ers 19,7,70,3,25,2,20,2,25
Tampa Bay,12/15/2013,15,Scott Green,San Francisco 49ers 33 @ Tampa Bay Buccaneers 14,8,62,4,30,3,22,1,10
Atlanta,12/23/2013,16,Walt Coleman,Atlanta Falcons 24 @ San Francisco 49ers 34,7,45,2,15,5,30,0,0
Arizona,12/29/2013,17,Walt Anderson,San Francisco 49ers 23 @ Arizona Cardinals 20,4,20,2,10,0,0,2,10
Green Bay,01/05/2014,Wildcard Weekend,Ed Hochuli,San Francisco 49ers 23 @ Green Bay Packers 20,2,10,0,0,1,5,1,5
Carolina,01/12/2014,Divisional Playoffs,Carl Cheffers,San Francisco 49ers 23 @ Carolina Panthers 10,5,40,1,15,3,20,1,5
Seattle,01/19/2014,Conference Championships,Gene Steratore,San Francisco 49ers 17 @ Seattle Seahawks 23,7,65,2,10,3,35,2,20
Totals,,,,,117,960,49,359,44,405,24,196
