Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Indianapolis,09/13/2020,1.0,John Hussey,Indianapolis Colts 20 @ Jacksonville Jaguars 27,6,61,1,15,5,46,0,0
Tennessee,09/20/2020,2.0,Clay Martin,Jacksonville Jaguars 30 @ Tennessee Titans 33,8,60,1,5,6,50,1,5
Miami,09/24/2020,3.0,Brad Allen,Miami Dolphins 31 @ Jacksonville Jaguars 13,8,63,3,20,5,43,0,0
Cincinnati,10/04/2020,4.0,Alex Kemp,Jacksonville Jaguars 25 @ Cincinnati Bengals 33,6,49,2,19,2,10,2,20
Houston,10/11/2020,5.0,Bill Vinovich,Jacksonville Jaguars 14 @ Houston Texans 30,4,35,3,20,1,15,0,0
Detroit,10/18/2020,6.0,Shawn Hochuli,Detroit Lions 34 @ Jacksonville Jaguars 16,5,56,0,0,4,51,1,5
LA Chargers,10/25/2020,7.0,Clete Blakeman,Jacksonville Jaguars 29 @ Los Angeles Chargers 39,6,55,2,15,4,40,0,0
Houston,11/08/2020,9.0,Brad Allen,Houston Texans 27 @ Jacksonville Jaguars 25,4,78,1,10,3,68,0,0
Green Bay,11/15/2020,10.0,Shawn Smith,Jacksonville Jaguars 20 @ Green Bay Packers 24,7,86,2,20,2,44,3,22
Pittsburgh,11/22/2020,11.0,Scott Novak,Pittsburgh Steelers 27 @ Jacksonville Jaguars 3,8,105,3,20,4,80,1,5
Cleveland,11/29/2020,12.0,Jerome Boger,Cleveland Browns 27 @ Jacksonville Jaguars 25,5,24,3,15,2,9,0,0
Minnesota,12/06/2020,13.0,Land Clark,Jacksonville Jaguars 24 @ Minnesota Vikings 27,10,83,4,20,4,43,2,20
Tennessee,12/13/2020,14.0,Adrian Hill,Tennessee Titans 31 @ Jacksonville Jaguars 10,10,80,4,30,6,50,0,0
Baltimore,12/20/2020,15.0,Carl Cheffers,Jacksonville Jaguars 14 @ Baltimore Ravens 40,7,67,3,20,3,42,1,5
Chicago,12/27/2020,16.0,Jerome Boger,Chicago Bears 41 @ Jacksonville Jaguars 17,10,115,2,31,4,39,4,45
Indianapolis,01/03/2021,17.0,Shawn Smith,Jacksonville Jaguars 14 @ Indianapolis Colts 28,3,54,1,15,2,39,0,0
Totals,,,,,107,1071,35,275,57,669,15,127
