Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/09/2019,1,John Hussey,Houston Texans 28 @ New Orleans Saints 30,7,48,1,10,3,15,3,23
LA Rams,09/15/2019,2,Walt Anderson,New Orleans Saints 9 @ Los Angeles Rams 27,11,87,8,70,3,17,0,0
Seattle,09/22/2019,3,Ron Torbert,New Orleans Saints 33 @ Seattle Seahawks 27,11,70,6,46,5,24,0,0
Dallas,09/29/2019,4,Carl Cheffers,Dallas Cowboys 10 @ New Orleans Saints 12,9,80,6,55,3,25,0,0
Tampa Bay,10/06/2019,5,Brad Allen,Tampa Bay Buccaneers 24 @ New Orleans Saints 31,6,40,2,15,2,10,2,15
Jacksonville,10/13/2019,6,Jerome Boger,New Orleans Saints 13 @ Jacksonville Jaguars 6,3,35,2,20,1,15,0,0
Chicago,10/20/2019,7,Scott Novak,New Orleans Saints 36 @ Chicago Bears 25,4,35,3,25,0,0,1,10
Arizona,10/27/2019,8,Clay Martin,Arizona Cardinals 9 @ New Orleans Saints 31,2,15,1,10,0,0,1,5
Atlanta,11/10/2019,10,Brad Allen,Atlanta Falcons 26 @ New Orleans Saints 9,12,90,6,50,5,25,1,15
Tampa Bay,11/17/2019,11,Brad Rogers,New Orleans Saints 34 @ Tampa Bay Buccaneers 17,9,76,4,35,5,41,0,0
Carolina,11/24/2019,12,Alex Kemp,Carolina Panthers 31 @ New Orleans Saints 34,12,123,6,62,5,56,1,5
Atlanta,11/28/2019,13,Shawn Smith,New Orleans Saints 26 @ Atlanta Falcons 18,9,121,1,10,6,92,2,19
San Francisco,12/08/2019,14,John Hussey,San Francisco 49ers 48 @ New Orleans Saints 46,5,50,1,10,3,25,1,15
Indianapolis,12/16/2019,15,Shawn Hochuli,Indianapolis Colts 7 @ New Orleans Saints 34,6,52,2,15,3,27,1,10
Tennessee,12/22/2019,16,Jerome Boger,New Orleans Saints 38 @ Tennessee Titans 28,11,70,6,45,2,10,3,15
Carolina,12/29/2019,17,Ron Torbert,New Orleans Saints 42 @ Carolina Panthers 10,3,44,0,0,1,29,2,15
Minnesota,01/05/2020,Wildcard Weekend,Carl Cheffers,Minnesota Vikings 26 @ New Orleans Saints 20,6,52,1,5,2,15,3,32
Totals,,,,,126,1088,56,483,49,426,21,179
