Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/12/2010,1,Gene Steratore,Detroit Lions 14 @ Chicago Bears 19,9,100,5,45,2,30,2,25
Dallas,09/19/2010,2,Scott Green,Chicago Bears 27 @ Dallas Cowboys 20,2,10,2,10,0,0,0,0
Green Bay,09/27/2010,3,Terry McAulay,Green Bay Packers 17 @ Chicago Bears 20,5,38,3,25,1,3,1,10
N.Y. Giants,10/03/2010,4,Carl Cheffers,Chicago Bears 3 @ New York Giants 17,8,40,4,20,1,5,3,15
Carolina,10/10/2010,5,Mike Carey,Chicago Bears 23 @ Carolina Panthers 6,5,45,3,20,2,25,0,0
Seattle,10/17/2010,6,Al Riveron,Seattle Seahawks 23 @ Chicago Bears 20,2,18,0,0,0,0,2,18
Washington,10/24/2010,7,Walt Anderson,Washington Redskins 17 @ Chicago Bears 14,6,51,4,36,1,5,1,10
Buffalo,11/07/2010,9,Gene Steratore,Chicago Bears 22 @ Buffalo Bills 19,7,45,5,25,2,20,0,0
Minnesota,11/14/2010,10,Tony Corrente,Minnesota Vikings 13 @ Chicago Bears 27,11,116,7,60,3,51,1,5
Miami,11/18/2010,11,Bill Leavy,Chicago Bears 16 @ Miami Dolphins 0,5,45,4,35,0,0,1,10
Philadelphia,11/28/2010,12,Scott Green,Philadelphia Eagles 26 @ Chicago Bears 31,6,56,3,26,1,5,2,25
Detroit,12/05/2010,13,Ed Hochuli,Chicago Bears 24 @ Detroit Lions 20,4,25,3,20,1,5,0,0
New England,12/12/2010,14,Mike Carey,New England Patriots 36 @ Chicago Bears 7,4,30,2,20,2,10,0,0
Minnesota,12/20/2010,15,Carl Cheffers,Chicago Bears 40 @ Minnesota Vikings 14,5,72,2,20,3,52,0,0
N.Y. Jets,12/26/2010,16,Walt Coleman,New York Jets 34 @ Chicago Bears 38,6,31,4,16,1,5,1,10
Green Bay,01/02/2011,17,Al Riveron,Chicago Bears 3 @ Green Bay Packers 10,6,46,2,15,4,31,0,0
Seattle,01/16/2011,Divisional Playoffs,Al Riveron,Seattle Seahawks 24 @ Chicago Bears 35,8,71,3,35,3,17,2,19
Green Bay,01/23/2011,Conference Championships,Terry McAulay,Green Bay Packers 21 @ Chicago Bears 14,9,89,4,31,3,52,2,6
Totals,,,,,108,928,60,459,30,316,18,153
