Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/12/2021,1,Brad Allen,Chicago Bears 14 @ Los Angeles Rams 34,4,36,3,21,1,15,0,0
Indianapolis,09/19/2021,2,Shawn Smith,Los Angeles Rams 27 @ Indianapolis Colts 24,2,15,0,0,2,15,0,0
Tampa Bay,09/26/2021,3,Craig Wrolstad,Tampa Bay Buccaneers 24 @ Los Angeles Rams 34,1,4,0,0,0,0,1,4
Arizona,10/03/2021,4,Shawn Hochuli,Arizona Cardinals 37 @ Los Angeles Rams 20,5,36,4,30,1,6,0,0
Seattle,10/07/2021,5,Ron Torbert,Los Angeles Rams 26 @ Seattle Seahawks 17,5,85,1,5,4,80,0,0
N.Y. Giants,10/17/2021,6,Alex Kemp,Los Angeles Rams 38 @ New York Giants 11,7,50,3,20,2,10,2,20
Detroit,10/24/2021,7,Bill Vinovich,Detroit Lions 19 @ Los Angeles Rams 28,4,35,1,5,1,15,2,15
Houston,10/31/2021,8,Clay Martin,Los Angeles Rams 38 @ Houston Texans 22,3,20,1,5,1,5,1,10
Tennessee,11/07/2021,9,Brad Rogers,Tennessee Titans 28 @ Los Angeles Rams 16,12,115,6,38,5,65,1,12
San Francisco,11/15/2021,10,Shawn Smith,Los Angeles Rams 10 @ San Francisco 49ers 31,5,35,3,25,2,10,0,0
Green Bay,11/28/2021,12,Craig Wrolstad,Los Angeles Rams 28 @ Green Bay Packers 36,4,30,2,10,1,15,1,5
Jacksonville,12/05/2021,13,Clete Blakeman,Jacksonville Jaguars 7 @ Los Angeles Rams 37,7,47,2,10,4,22,1,15
Arizona,12/13/2021,14,Carl Cheffers,Los Angeles Rams 30 @ Arizona Cardinals 23,5,40,4,35,1,5,0,0
Seattle,12/21/2021,15,Shawn Hochuli,Seattle Seahawks 10 @ Los Angeles Rams 20,4,34,2,15,2,19,0,0
Minnesota,12/26/2021,16,John Hussey,Los Angeles Rams 30 @ Minnesota Vikings 23,1,5,0,0,0,0,1,5
Baltimore,01/02/2022,17,Bill Vinovich,Los Angeles Rams 20 @ Baltimore Ravens 19,4,35,3,30,1,5,0,0
San Francisco,01/09/2022,18,Jerome Boger,San Francisco 49ers 27 @ Los Angeles Rams 24,3,15,1,5,2,10,0,0
Arizona,01/17/2022,Wildcard Weekend,Clay Martin,Arizona Cardinals 11 @ Los Angeles Rams 34,6,48,5,41,1,7,0,0
Tampa Bay,01/23/2022,Divisional Playoffs,Shawn Hochuli,Los Angeles Rams 30 @ Tampa Bay Buccaneers 27,4,45,2,15,2,30,0,0
San Francisco,01/30/2022,Conference Championships,Carl Cheffers,San Francisco 49ers 17 @ Los Angeles Rams 20,2,10,0,0,2,10,0,0
Cincinnati,02/13/2022,Super Bowl,Ron Torbert,Los Angeles Rams 23 @ Cincinnati Bengals 20,2,10,2,10,0,0,0,0
Totals,,,,,90,750,45,320,35,344,10,86
