Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/09/2019,1,John Hussey,Houston Texans 28 @ New Orleans Saints 30,8,69,6,49,0,0,2,20
Jacksonville,09/15/2019,2,Scott Novak,Jacksonville Jaguars 12 @ Houston Texans 13,7,47,3,20,2,10,2,17
LA Chargers,09/22/2019,3,Clay Martin,Houston Texans 27 @ Los Angeles Chargers 20,6,65,2,15,4,50,0,0
Carolina,09/29/2019,4,Adrian Hill,Carolina Panthers 16 @ Houston Texans 10,7,81,4,25,2,41,1,15
Atlanta,10/06/2019,5,Shawn Smith,Atlanta Falcons 32 @ Houston Texans 53,9,89,4,25,3,46,2,18
Kansas City,10/13/2019,6,Shawn Hochuli,Houston Texans 31 @ Kansas City Chiefs 24,10,70,5,25,5,45,0,0
Indianapolis,10/20/2019,7,Tony Corrente,Houston Texans 23 @ Indianapolis Colts 30,10,54,5,30,5,24,0,0
Oakland,10/27/2019,8,Craig Wrolstad,Oakland Raiders 24 @ Houston Texans 27,7,50,6,40,0,0,1,10
Jacksonville,11/03/2019,9,Clete Blakeman,Houston Texans 26 @ Jacksonville Jaguars 3,7,60,7,60,0,0,0,0
Baltimore,11/17/2019,11,Alex Kemp,Houston Texans 7 @ Baltimore Ravens 41,5,60,1,5,4,55,0,0
Indianapolis,11/21/2019,12,Ron Torbert,Indianapolis Colts 17 @ Houston Texans 20,4,27,3,22,1,5,0,0
New England,12/01/2019,13,Tony Corrente,New England Patriots 22 @ Houston Texans 28,8,79,2,15,5,52,1,12
Denver,12/08/2019,14,Adrian Hill,Denver Broncos 38 @ Houston Texans 24,9,44,4,20,3,14,2,10
Tennessee,12/15/2019,15,Bill Vinovich,Houston Texans 24 @ Tennessee Titans 21,5,27,1,5,2,12,2,10
Tampa Bay,12/21/2019,16,Scott Novak,Houston Texans 23 @ Tampa Bay Buccaneers 20,4,35,2,15,1,15,1,5
Tennessee,12/29/2019,17,Clete Blakeman,Tennessee Titans 35 @ Houston Texans 14,5,35,2,10,3,25,0,0
Buffalo,01/04/2020,Wildcard Weekend,Tony Corrente,Buffalo Bills 19 @ Houston Texans 22,4,20,2,10,0,0,2,10
Kansas City,01/12/2020,Divisional Playoffs,Shawn Smith,Houston Texans 31 @ Kansas City Chiefs 51,7,87,2,15,5,72,0,0
Totals,,,,,122,999,61,406,45,466,16,127
