Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/07/2014,1.0,Jeff Triplette,Jacksonville Jaguars 17 @ Philadelphia Eagles 34,7,55,2,10,4,30,1,15
Washington,09/14/2014,2.0,Ron Torbert,Jacksonville Jaguars 10 @ Washington Redskins 41,6,44,2,10,4,34,0,0
Indianapolis,09/21/2014,3.0,Walt Coleman,Indianapolis Colts 44 @ Jacksonville Jaguars 17,2,15,1,10,1,5,0,0
San Diego,09/28/2014,4.0,Clete Blakeman,Jacksonville Jaguars 14 @ San Diego Chargers 33,3,32,1,10,1,12,1,10
Pittsburgh,10/05/2014,5.0,Terry McAulay,Pittsburgh Steelers 17 @ Jacksonville Jaguars 9,4,34,4,34,0,0,0,0
Tennessee,10/12/2014,6.0,Jeff Triplette,Jacksonville Jaguars 14 @ Tennessee Titans 16,6,35,2,10,2,10,2,15
Cleveland,10/19/2014,7.0,Tony Corrente,Cleveland Browns 6 @ Jacksonville Jaguars 24,3,25,2,20,1,5,0,0
Miami,10/26/2014,8.0,Jerome Boger,Miami Dolphins 27 @ Jacksonville Jaguars 13,6,37,2,10,2,10,2,17
Cincinnati,11/02/2014,9.0,Ron Torbert,Jacksonville Jaguars 23 @ Cincinnati Bengals 33,3,35,2,20,0,0,1,15
Dallas,11/09/2014,10.0,John Parry,Dallas Cowboys 31 @ Jacksonville Jaguars 17,2,19,1,10,0,0,1,9
Indianapolis,11/23/2014,12.0,Ed Hochuli,Jacksonville Jaguars 3 @ Indianapolis Colts 23,6,43,1,5,3,28,2,10
N.Y. Giants,11/30/2014,13.0,Craig Wrolstad,New York Giants 24 @ Jacksonville Jaguars 25,7,49,4,30,1,1,2,18
Houston,12/07/2014,14.0,Carl Cheffers,Houston Texans 27 @ Jacksonville Jaguars 13,6,40,2,15,3,15,1,10
Baltimore,12/14/2014,15.0,Tony Corrente,Jacksonville Jaguars 12 @ Baltimore Ravens 20,5,60,2,10,3,50,0,0
Tennessee,12/18/2014,16.0,Clete Blakeman,Tennessee Titans 13 @ Jacksonville Jaguars 21,3,25,3,25,0,0,0,0
Houston,12/28/2014,17.0,John Parry,Jacksonville Jaguars 17 @ Houston Texans 23,4,25,1,10,3,15,0,0
Totals,,,,,73,573,32,239,28,215,13,119
