Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/13/2020,1,Brad Rogers,Philadelphia Eagles 17 @ Washington Football Team 27,7,55,1,5,5,45,1,5
Arizona,09/20/2020,2,Land Clark,Washington Football Team 15 @ Arizona Cardinals 30,6,42,2,15,2,10,2,17
Cleveland,09/27/2020,3,Shawn Hochuli,Washington Football Team 20 @ Cleveland Browns 34,4,40,3,35,1,5,0,0
Baltimore,10/04/2020,4,Adrian Hill,Baltimore Ravens 31 @ Washington Football Team 17,2,20,1,5,1,15,0,0
LA Rams,10/11/2020,5,Shawn Smith,Los Angeles Rams 30 @ Washington Football Team 10,3,40,0,0,2,30,1,10
N.Y. Giants,10/18/2020,6,Brad Allen,Washington Football Team 19 @ New York Giants 20,8,50,2,10,5,35,1,5
Dallas,10/25/2020,7,Ron Torbert,Dallas Cowboys 3 @ Washington Football Team 25,4,30,1,5,3,25,0,0
N.Y. Giants,11/08/2020,9,Shawn Hochuli,New York Giants 23 @ Washington Football Team 20,6,45,4,35,2,10,0,0
Detroit,11/15/2020,10,Alex Kemp,Washington Football Team 27 @ Detroit Lions 30,6,58,3,18,2,30,1,10
Cincinnati,11/22/2020,11,Shawn Smith,Cincinnati Bengals 9 @ Washington Football Team 20,6,49,3,24,3,25,0,0
Dallas,11/26/2020,12,Clay Martin,Washington Football Team 41 @ Dallas Cowboys 16,5,53,3,20,1,28,1,5
Pittsburgh,12/07/2020,13,John Hussey,Washington Football Team 23 @ Pittsburgh Steelers 17,9,62,4,23,3,19,2,20
San Francisco,12/13/2020,14,Carl Cheffers,Washington Football Team 23 @ San Francisco 49ers 15,5,30,3,10,2,20,0,0
Seattle,12/20/2020,15,Adrian Hill,Seattle Seahawks 20 @ Washington Football Team 15,6,41,1,5,3,27,2,9
Carolina,12/27/2020,16,Carl Cheffers,Carolina Panthers 20 @ Washington Football Team 13,5,26,1,10,3,11,1,5
Philadelphia,01/03/2021,17,Ron Torbert,Washington Football Team 20 @ Philadelphia Eagles 14,5,56,1,10,4,46,0,0
Tampa Bay,01/09/2021,Wildcard Weekend,Scott Novak,Tampa Bay Buccaneers 31 @ Washington Football Team 23,2,25,1,10,1,15,0,0
Totals,,,,,89,722,34,240,43,396,12,86
