Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/09/2018,1.0,Carl Cheffers,Chicago Bears 23 @ Green Bay Packers 24,8,72,5,35,3,37,0,0
Minnesota,09/16/2018,2.0,Tony Corrente,Minnesota Vikings 29 @ Green Bay Packers 29,7,54,6,39,1,15,0,0
Washington,09/23/2018,3.0,Craig Wrolstad,Green Bay Packers 17 @ Washington Redskins 31,11,115,5,43,4,52,2,20
Buffalo,09/30/2018,4.0,Bill Vinovich,Buffalo Bills 0 @ Green Bay Packers 22,5,60,2,15,3,45,0,0
Detroit,10/07/2018,5.0,Pete Morelli,Green Bay Packers 23 @ Detroit Lions 31,12,112,3,26,4,41,5,45
San Francisco,10/15/2018,6.0,John Parry,San Francisco 49ers 30 @ Green Bay Packers 33,6,54,3,24,1,5,2,25
LA Rams,10/28/2018,8.0,Ron Torbert,Green Bay Packers 27 @ Los Angeles Rams 29,2,10,0,0,2,10,0,0
New England,11/04/2018,9.0,Brad Allen,Green Bay Packers 17 @ New England Patriots 31,7,63,2,15,3,28,2,20
Miami,11/11/2018,10.0,Clay Martin,Miami Dolphins 12 @ Green Bay Packers 31,6,45,3,25,2,10,1,10
Seattle,11/15/2018,11.0,Tony Corrente,Green Bay Packers 24 @ Seattle Seahawks 27,5,80,1,10,2,50,2,20
Minnesota,11/25/2018,12.0,Bill Vinovich,Green Bay Packers 17 @ Minnesota Vikings 24,4,20,1,5,0,0,3,15
Arizona,12/02/2018,13.0,Pete Morelli,Arizona Cardinals 20 @ Green Bay Packers 17,7,43,2,15,3,15,2,13
Atlanta,12/09/2018,14.0,Walt Coleman,Atlanta Falcons 20 @ Green Bay Packers 34,6,37,4,25,1,5,1,7
Chicago,12/16/2018,15.0,John Hussey,Green Bay Packers 17 @ Chicago Bears 24,7,48,2,15,3,18,2,15
N.Y. Jets,12/23/2018,16.0,Ron Torbert,Green Bay Packers 44 @ New York Jets 38,10,86,6,51,2,20,2,15
Detroit,12/30/2018,17.0,Alex Kemp,Detroit Lions 31 @ Green Bay Packers 0,5,38,1,3,2,20,2,15
Totals,,,,,108,937,46,346,36,371,26,220
