Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/12/2010,1.0,Tony Corrente,Dallas Cowboys 7 @ Washington Redskins 13,5,42,4,30,1,12,0,0
Houston,09/19/2010,2.0,Jeff Triplette,Houston Texans 30 @ Washington Redskins 27,7,58,3,20,2,15,2,23
St. Louis,09/26/2010,3.0,Walt Coleman,Washington Redskins 16 @ St. Louis Rams 30,9,65,6,45,2,15,1,5
Philadelphia,10/03/2010,4.0,Al Riveron,Washington Redskins 17 @ Philadelphia Eagles 12,5,30,3,20,2,10,0,0
Green Bay,10/10/2010,5.0,Gene Steratore,Green Bay Packers 13 @ Washington Redskins 16,4,28,1,0,0,0,3,28
Indianapolis,10/17/2010,6.0,John Parry,Indianapolis Colts 27 @ Washington Redskins 24,7,53,3,25,2,10,2,18
Chicago,10/24/2010,7.0,Walt Anderson,Washington Redskins 17 @ Chicago Bears 14,7,48,5,37,2,11,0,0
Detroit,10/31/2010,8.0,Jerome Boger,Washington Redskins 25 @ Detroit Lions 37,10,77,5,45,2,10,3,22
Philadelphia,11/15/2010,10.0,Clete Blakeman,Philadelphia Eagles 59 @ Washington Redskins 28,6,41,3,16,0,0,3,25
Tennessee,11/21/2010,11.0,Terry McAulay,Washington Redskins 19 @ Tennessee Titans 16,3,20,3,20,0,0,0,0
Minnesota,11/28/2010,12.0,Ed Hochuli,Minnesota Vikings 17 @ Washington Redskins 13,6,35,3,15,1,5,2,15
N.Y. Giants,12/05/2010,13.0,Walt Coleman,Washington Redskins 7 @ New York Giants 31,5,35,3,25,2,10,0,0
Tampa Bay,12/12/2010,14.0,Pete Morelli,Tampa Bay Buccaneers 17 @ Washington Redskins 16,4,25,2,10,1,5,1,10
Dallas,12/19/2010,15.0,Al Riveron,Washington Redskins 30 @ Dallas Cowboys 33,3,25,1,5,2,20,0,0
Jacksonville,12/26/2010,16.0,Jerome Boger,Washington Redskins 20 @ Jacksonville Jaguars 17,5,40,3,22,0,0,2,18
N.Y. Giants,01/02/2011,17.0,Scott Green,New York Giants 17 @ Washington Redskins 14,4,25,3,20,1,5,0,0
Totals,,,,,90,647,51,355,20,128,19,164
