Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/13/2020,1.0,Adrian Hill,Miami Dolphins 11 @ New England Patriots 21,3,47,0,0,3,47,0,0
Seattle,09/20/2020,2.0,Craig Wrolstad,New England Patriots 30 @ Seattle Seahawks 35,2,12,0,0,1,5,1,7
Las Vegas,09/27/2020,3.0,Ron Torbert,Las Vegas Raiders 20 @ New England Patriots 36,2,33,0,0,2,33,0,0
Kansas City,10/05/2020,4.0,Tony Corrente,New England Patriots 10 @ Kansas City Chiefs 26,4,43,2,10,2,33,0,0
Denver,10/18/2020,6.0,Scott Novak,Denver Broncos 18 @ New England Patriots 12,1,4,0,0,1,4,0,0
San Francisco,10/25/2020,7.0,Shawn Smith,San Francisco 49ers 33 @ New England Patriots 6,3,30,1,10,2,20,0,0
Buffalo,11/01/2020,8.0,Clete Blakeman,New England Patriots 21 @ Buffalo Bills 24,5,35,4,30,1,5,0,0
N.Y. Jets,11/09/2020,9.0,Alex Kemp,New England Patriots 30 @ New York Jets 27,6,81,3,25,2,47,1,9
Baltimore,11/15/2020,10.0,Shawn Hochuli,Baltimore Ravens 17 @ New England Patriots 23,3,18,0,0,2,14,1,4
Houston,11/22/2020,11.0,John Hussey,New England Patriots 20 @ Houston Texans 27,7,55,3,30,2,10,2,15
Arizona,11/29/2020,12.0,Bill Vinovich,Arizona Cardinals 17 @ New England Patriots 20,6,42,2,15,3,12,1,15
LA Chargers,12/06/2020,13.0,Carl Cheffers,New England Patriots 45 @ Los Angeles Chargers 0,3,15,1,5,2,10,0,0
LA Rams,12/10/2020,14.0,Craig Wrolstad,New England Patriots 3 @ Los Angeles Rams 24,5,27,2,10,2,7,1,10
Miami,12/20/2020,15.0,Brad Allen,New England Patriots 12 @ Miami Dolphins 22,2,20,0,0,2,20,0,0
Buffalo,12/28/2020,16.0,Ron Torbert,Buffalo Bills 38 @ New England Patriots 9,4,25,0,0,3,15,1,10
N.Y. Jets,01/03/2021,17.0,Brad Rogers,New York Jets 14 @ New England Patriots 28,6,47,3,15,1,15,2,17
Totals,,,,,62,534,21,150,31,297,10,87
