Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Baltimore,09/11/2016,1.0,Brad Allen,Buffalo Bills 7 @ Baltimore Ravens 13,8,89,2,15,2,30,4,44
N.Y. Jets,09/15/2016,2.0,Ed Hochuli,New York Jets 37 @ Buffalo Bills 31,6,59,2,20,4,39,0,0
Arizona,09/25/2016,3.0,Walt Anderson,Arizona Cardinals 18 @ Buffalo Bills 33,9,75,5,45,4,30,0,0
New England,10/02/2016,4.0,Pete Morelli,Buffalo Bills 16 @ New England Patriots 0,6,60,5,55,0,0,1,5
LA Rams,10/09/2016,5.0,Walt Coleman,Buffalo Bills 30 @ Los Angeles Rams 19,7,60,2,10,4,40,1,10
San Francisco,10/16/2016,6.0,Gene Steratore,San Francisco 49ers 16 @ Buffalo Bills 45,7,71,5,46,1,15,1,10
Miami,10/23/2016,7.0,Brad Allen,Buffalo Bills 25 @ Miami Dolphins 28,6,45,2,15,2,20,2,10
New England,10/30/2016,8.0,John Parry,New England Patriots 41 @ Buffalo Bills 25,12,84,4,35,7,43,1,6
Seattle,11/07/2016,9.0,Walt Anderson,Buffalo Bills 25 @ Seattle Seahawks 31,11,115,7,57,3,53,1,5
Cincinnati,11/20/2016,11.0,Terry McAulay,Buffalo Bills 16 @ Cincinnati Bengals 12,9,75,3,20,5,45,1,10
Jacksonville,11/27/2016,12.0,Tony Corrente,Jacksonville Jaguars 21 @ Buffalo Bills 28,6,31,2,15,3,11,1,5
Oakland,12/04/2016,13.0,Bill Vinovich,Buffalo Bills 24 @ Oakland Raiders 38,8,73,4,25,3,33,1,15
Pittsburgh,12/11/2016,14.0,Pete Morelli,Pittsburgh Steelers 27 @ Buffalo Bills 20,7,46,5,36,1,5,1,5
Cleveland,12/18/2016,15.0,Clete Blakeman,Cleveland Browns 13 @ Buffalo Bills 33,5,42,1,10,3,24,1,8
Miami,12/24/2016,16.0,Craig Wrolstad,Miami Dolphins 34 @ Buffalo Bills 31,5,35,3,25,1,5,1,5
N.Y. Jets,01/01/2017,17.0,Jeff Triplette,Buffalo Bills 10 @ New York Jets 30,0,0,0,0,0,0,0,0
Totals,,,,,112,960,52,429,43,393,17,138
