Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/09/2018,1.0,Walt Coleman,Washington Redskins 24 @ Arizona Cardinals 6,9,67,1,5,7,52,1,10
LA Rams,09/16/2018,2.0,Craig Wrolstad,Arizona Cardinals 0 @ Los Angeles Rams 34,9,47,5,29,4,18,0,0
Chicago,09/23/2018,3.0,Bill Vinovich,Chicago Bears 16 @ Arizona Cardinals 14,6,43,2,10,4,33,0,0
Seattle,09/30/2018,4.0,John Hussey,Seattle Seahawks 20 @ Arizona Cardinals 17,5,38,1,5,3,18,1,15
San Francisco,10/07/2018,5.0,Shawn Smith,Arizona Cardinals 28 @ San Francisco 49ers 18,5,46,1,10,2,11,2,25
Minnesota,10/14/2018,6.0,Jerome Boger,Arizona Cardinals 17 @ Minnesota Vikings 27,5,30,1,5,0,0,4,25
Denver,10/18/2018,7.0,Alex Kemp,Denver Broncos 45 @ Arizona Cardinals 10,7,45,2,10,2,11,3,24
San Francisco,10/28/2018,8.0,Brad Allen,San Francisco 49ers 15 @ Arizona Cardinals 18,9,62,5,32,3,25,1,5
Kansas City,11/11/2018,10.0,Carl Cheffers,Arizona Cardinals 14 @ Kansas City Chiefs 26,3,30,2,20,0,0,1,10
Oakland,11/18/2018,11.0,Jerome Boger,Oakland Raiders 23 @ Arizona Cardinals 21,7,62,6,50,1,12,0,0
LA Chargers,11/25/2018,12.0,Alex Kemp,Arizona Cardinals 10 @ Los Angeles Chargers 45,3,35,0,0,3,35,0,0
Green Bay,12/02/2018,13.0,Pete Morelli,Arizona Cardinals 20 @ Green Bay Packers 17,7,49,5,35,1,9,1,5
Detroit,12/09/2018,14.0,Shawn Hochuli,Detroit Lions 17 @ Arizona Cardinals 3,8,83,3,25,3,38,2,20
Atlanta,12/16/2018,15.0,Shawn Smith,Arizona Cardinals 14 @ Atlanta Falcons 40,8,75,5,35,2,30,1,10
LA Rams,12/23/2018,16.0,Walt Coleman,Los Angeles Rams 31 @ Arizona Cardinals 9,7,54,3,20,4,34,0,0
Seattle,12/30/2018,17.0,Ron Torbert,Arizona Cardinals 24 @ Seattle Seahawks 27,3,20,2,15,1,5,0,0
Totals,,,,,101,786,44,306,40,331,17,149
