Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tennessee,09/08/2019,1.0,Brad Allen,Tennessee Titans 43 @ Cleveland Browns 13,18,182,9,86,6,60,2,21
N.Y. Jets,09/16/2019,2.0,Alex Kemp,Cleveland Browns 23 @ New York Jets 3,9,85,3,20,5,55,1,10
LA Rams,09/22/2019,3.0,Shawn Smith,Los Angeles Rams 20 @ Cleveland Browns 13,8,60,6,35,1,15,1,10
Baltimore,09/29/2019,4.0,Shawn Hochuli,Cleveland Browns 40 @ Baltimore Ravens 25,6,41,4,35,2,6,0,0
San Francisco,10/07/2019,5.0,Jerome Boger,Cleveland Browns 3 @ San Francisco 49ers 31,7,55,4,25,2,20,1,10
Seattle,10/13/2019,6.0,Adrian Hill,Seattle Seahawks 32 @ Cleveland Browns 28,9,83,4,38,5,45,0,0
New England,10/27/2019,8.0,Tony Corrente,Cleveland Browns 13 @ New England Patriots 27,13,85,8,55,3,15,2,15
Denver,11/03/2019,9.0,Bill Vinovich,Cleveland Browns 19 @ Denver Broncos 24,5,40,0,0,4,30,1,10
Buffalo,11/10/2019,10.0,Ron Torbert,Buffalo Bills 16 @ Cleveland Browns 19,4,70,2,20,2,50,0,0
Pittsburgh,11/14/2019,11.0,Clete Blakeman,Pittsburgh Steelers 7 @ Cleveland Browns 21,8,121,1,5,5,106,2,10
Miami,11/24/2019,12.0,Brad Rogers,Miami Dolphins 24 @ Cleveland Browns 41,7,70,3,25,4,45,0,0
Pittsburgh,12/01/2019,13.0,Clay Martin,Cleveland Browns 13 @ Pittsburgh Steelers 20,5,34,4,23,1,11,0,0
Cincinnati,12/08/2019,14.0,Carl Cheffers,Cincinnati Bengals 19 @ Cleveland Browns 27,6,30,3,15,3,15,0,0
Arizona,12/15/2019,15.0,Brad Allen,Cleveland Browns 24 @ Arizona Cardinals 38,6,55,3,20,1,21,2,14
Baltimore,12/22/2019,16.0,Alex Kemp,Baltimore Ravens 31 @ Cleveland Browns 15,7,62,4,40,3,22,0,0
Cincinnati,12/29/2019,17.0,Adrian Hill,Cleveland Browns 23 @ Cincinnati Bengals 33,4,33,2,15,1,8,1,10
Totals,,,,,122,1106,60,457,48,524,13,110
