Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/09/2018,1,Walt Anderson,Dallas Cowboys 8 @ Carolina Panthers 16,10,85,5,40,4,30,1,15
N.Y. Giants,09/16/2018,2,John Parry,New York Giants 13 @ Dallas Cowboys 20,6,47,3,23,1,4,2,20
Seattle,09/23/2018,3,Carl Cheffers,Dallas Cowboys 13 @ Seattle Seahawks 24,7,55,3,10,3,35,1,10
Detroit,09/30/2018,4,Walt Coleman,Detroit Lions 24 @ Dallas Cowboys 26,2,20,1,10,0,0,1,10
Houston,10/07/2018,5,Bill Vinovich,Dallas Cowboys 16 @ Houston Texans 19,7,72,2,15,4,52,1,5
Jacksonville,10/14/2018,6,Tony Corrente,Jacksonville Jaguars 7 @ Dallas Cowboys 40,3,25,2,15,0,0,1,10
Washington,10/21/2018,7,John Hussey,Dallas Cowboys 17 @ Washington Redskins 20,8,65,4,45,3,15,1,5
Tennessee,11/05/2018,9,Clete Blakeman,Tennessee Titans 28 @ Dallas Cowboys 14,6,52,4,30,2,22,0,0
Philadelphia,11/11/2018,10,John Parry,Dallas Cowboys 27 @ Philadelphia Eagles 20,5,37,3,20,0,0,2,17
Atlanta,11/18/2018,11,Craig Wrolstad,Dallas Cowboys 22 @ Atlanta Falcons 19,2,20,1,5,0,0,1,15
Washington,11/22/2018,12,Ron Torbert,Washington Redskins 23 @ Dallas Cowboys 31,4,30,2,20,2,10,0,0
New Orleans,11/29/2018,13,Walt Anderson,New Orleans Saints 10 @ Dallas Cowboys 13,8,80,2,20,5,45,1,15
Philadelphia,12/09/2018,14,Clete Blakeman,Philadelphia Eagles 23 @ Dallas Cowboys 29,11,111,6,60,3,28,2,23
Indianapolis,12/16/2018,15,Carl Cheffers,Dallas Cowboys 0 @ Indianapolis Colts 23,9,74,4,40,3,15,2,19
Tampa Bay,12/23/2018,16,Shawn Hochuli,Tampa Bay Buccaneers 20 @ Dallas Cowboys 27,10,67,3,21,7,46,0,0
N.Y. Giants,12/30/2018,17,Clay Martin,Dallas Cowboys 36 @ New York Giants 35,6,46,4,40,1,1,1,5
Seattle,01/05/2019,Wildcard Weekend,Walt Anderson,Seattle Seahawks 22 @ Dallas Cowboys 24,6,36,4,25,0,0,2,11
LA Rams,01/12/2019,Divisional Playoffs,John Parry,Dallas Cowboys 22 @ Los Angeles Rams 30,4,26,1,10,3,16,0,0
Totals,,,,,114,948,54,449,41,319,19,180
