Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Francisco,09/11/2022,1.0,Clay Martin,San Francisco 49ers 10 @ Chicago Bears 19,3,24,0,0,1,4,2,20
Green Bay,09/18/2022,2.0,Craig Wrolstad,Chicago Bears 10 @ Green Bay Packers 27,7,50,3,15,3,25,1,10
Houston,09/25/2022,3.0,Clete Blakeman,Houston Texans 20 @ Chicago Bears 23,6,32,3,17,2,10,1,5
N.Y. Giants,10/02/2022,4.0,Carl Cheffers,Chicago Bears 12 @ New York Giants 20,5,65,2,15,3,50,0,0
Minnesota,10/09/2022,5.0,Shawn Hochuli,Chicago Bears 22 @ Minnesota Vikings 29,6,40,4,30,2,10,0,0
Washington,10/13/2022,6.0,Adrian Hill,Washington Commanders 12 @ Chicago Bears 7,4,42,2,10,2,32,0,0
New England,10/24/2022,7.0,Brad Allen,Chicago Bears 33 @ New England Patriots 14,4,35,2,10,1,15,1,10
Dallas,10/30/2022,8.0,Brad Rogers,Chicago Bears 29 @ Dallas Cowboys 49,6,45,6,45,0,0,0,0
Miami,11/06/2022,9.0,Ron Torbert,Miami Dolphins 35 @ Chicago Bears 32,4,92,1,10,3,82,0,0
Detroit,11/13/2022,10.0,Land Clark,Detroit Lions 31 @ Chicago Bears 30,9,86,4,45,4,31,1,10
Atlanta,11/20/2022,11.0,Tra Blake,Chicago Bears 24 @ Atlanta Falcons 27,7,56,4,30,3,26,0,0
N.Y. Jets,11/27/2022,12.0,John Hussey,Chicago Bears 10 @ New York Jets 31,1,10,1,10,0,0,0,0
Green Bay,12/04/2022,13.0,Scott Novak,Green Bay Packers 28 @ Chicago Bears 19,5,63,3,20,2,43,0,0
Philadelphia,12/18/2022,15.0,Brad Rogers,Philadelphia Eagles 25 @ Chicago Bears 20,6,30,3,19,2,6,1,5
Buffalo,12/24/2022,16.0,Carl Cheffers,Buffalo Bills 35 @ Chicago Bears 13,2,15,2,15,0,0,0,0
Detroit,01/01/2023,17.0,Adrian Hill,Chicago Bears 10 @ Detroit Lions 41,3,49,2,15,1,34,0,0
Minnesota,01/08/2023,18.0,Brad Allen,Minnesota Vikings 29 @ Chicago Bears 13,2,20,1,5,1,15,0,0
Totals,,,,,80,754,43,311,30,383,7,60
