Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/11/2016,1.0,Walt Anderson,Cleveland Browns 10 @ Philadelphia Eagles 29,4,15,1,5,3,10,0,0
Baltimore,09/18/2016,2.0,John Hussey,Baltimore Ravens 25 @ Cleveland Browns 20,8,59,5,35,2,14,1,10
Miami,09/25/2016,3.0,Clete Blakeman,Cleveland Browns 24 @ Miami Dolphins 30,13,91,9,65,2,10,2,16
Washington,10/02/2016,4.0,Jeff Triplette,Cleveland Browns 20 @ Washington Redskins 31,7,101,3,25,3,71,1,5
New England,10/09/2016,5.0,Bill Vinovich,New England Patriots 33 @ Cleveland Browns 13,5,35,1,10,3,15,1,10
Tennessee,10/16/2016,6.0,Carl Cheffers,Cleveland Browns 26 @ Tennessee Titans 28,11,69,6,34,2,10,3,25
Cincinnati,10/23/2016,7.0,Ed Hochuli,Cleveland Browns 17 @ Cincinnati Bengals 31,5,35,3,20,0,0,2,15
N.Y. Jets,10/30/2016,8.0,Pete Morelli,New York Jets 31 @ Cleveland Browns 28,2,10,0,0,2,10,0,0
Dallas,11/06/2016,9.0,Jeff Triplette,Dallas Cowboys 35 @ Cleveland Browns 10,5,33,0,0,3,15,2,18
Baltimore,11/10/2016,10.0,Jerome Boger,Cleveland Browns 7 @ Baltimore Ravens 28,3,35,0,0,3,35,0,0
Pittsburgh,11/20/2016,11.0,Brad Allen,Pittsburgh Steelers 24 @ Cleveland Browns 9,9,52,4,25,3,7,2,20
N.Y. Giants,11/27/2016,12.0,Walt Anderson,New York Giants 27 @ Cleveland Browns 13,5,35,5,35,0,0,0,0
Cincinnati,12/11/2016,14.0,Gene Steratore,Cincinnati Bengals 23 @ Cleveland Browns 10,5,34,3,20,0,0,2,14
Buffalo,12/18/2016,15.0,Clete Blakeman,Cleveland Browns 13 @ Buffalo Bills 33,4,51,2,21,1,15,1,15
San Diego,12/24/2016,16.0,Walt Coleman,San Diego Chargers 17 @ Cleveland Browns 20,4,44,2,10,2,34,0,0
Pittsburgh,01/01/2017,17.0,John Hussey,Cleveland Browns 24 @ Pittsburgh Steelers 27,5,37,2,10,1,7,2,20
Totals,,,,,95,736,46,315,30,253,19,168
