Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tennessee,09/09/2018,1.0,Jerome Boger,Tennessee Titans 20 @ Miami Dolphins 27,7,51,4,36,3,15,0,0
N.Y. Jets,09/16/2018,2.0,Brad Allen,Miami Dolphins 20 @ New York Jets 12,2,10,0,0,2,10,0,0
Oakland,09/23/2018,3.0,Shawn Hochuli,Oakland Raiders 20 @ Miami Dolphins 28,9,74,5,41,4,33,0,0
New England,09/30/2018,4.0,Alex Kemp,Miami Dolphins 7 @ New England Patriots 38,10,89,4,37,5,37,1,15
Cincinnati,10/07/2018,5.0,Craig Wrolstad,Miami Dolphins 17 @ Cincinnati Bengals 27,9,85,4,35,2,20,3,30
Chicago,10/14/2018,6.0,Walt Anderson,Chicago Bears 28 @ Miami Dolphins 31,7,67,3,20,4,47,0,0
Detroit,10/21/2018,7.0,Jerome Boger,Detroit Lions 32 @ Miami Dolphins 21,4,50,1,5,3,45,0,0
Houston,10/25/2018,8.0,Shawn Smith,Miami Dolphins 23 @ Houston Texans 42,5,63,0,0,3,48,2,15
N.Y. Jets,11/04/2018,9.0,Walt Coleman,New York Jets 6 @ Miami Dolphins 13,5,55,2,20,2,30,1,5
Green Bay,11/11/2018,10.0,Clay Martin,Miami Dolphins 12 @ Green Bay Packers 31,3,10,2,5,1,5,0,0
Indianapolis,11/25/2018,12.0,Clete Blakeman,Miami Dolphins 24 @ Indianapolis Colts 27,10,75,5,29,4,40,1,6
Buffalo,12/02/2018,13.0,Shawn Hochuli,Buffalo Bills 17 @ Miami Dolphins 21,8,89,3,25,5,64,0,0
New England,12/09/2018,14.0,Pete Morelli,New England Patriots 33 @ Miami Dolphins 34,7,81,2,20,5,61,0,0
Minnesota,12/16/2018,15.0,Walt Coleman,Miami Dolphins 17 @ Minnesota Vikings 41,8,49,3,15,4,19,1,15
Jacksonville,12/23/2018,16.0,Clay Martin,Jacksonville Jaguars 17 @ Miami Dolphins 7,10,95,5,35,3,40,2,20
Buffalo,12/30/2018,17.0,John Hussey,Miami Dolphins 17 @ Buffalo Bills 42,4,35,1,5,3,30,0,0
Totals,,,,,108,978,44,328,53,544,11,106
