Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Chargers,09/08/2019,1.0,Shawn Smith,Indianapolis Colts 24 @ Los Angeles Chargers 30,3,10,0,0,2,8,1,2
Tennessee,09/15/2019,2.0,Clete Blakeman,Indianapolis Colts 19 @ Tennessee Titans 17,8,65,4,29,2,16,2,20
Atlanta,09/22/2019,3.0,Alex Kemp,Atlanta Falcons 24 @ Indianapolis Colts 27,4,39,2,15,2,24,0,0
Oakland,09/29/2019,4.0,Scott Novak,Oakland Raiders 31 @ Indianapolis Colts 24,5,35,5,35,0,0,0,0
Kansas City,10/06/2019,5.0,Craig Wrolstad,Indianapolis Colts 19 @ Kansas City Chiefs 13,7,50,4,35,3,15,0,0
Houston,10/20/2019,7.0,Tony Corrente,Houston Texans 23 @ Indianapolis Colts 30,6,45,5,40,0,0,1,5
Denver,10/27/2019,8.0,Walt Anderson,Denver Broncos 13 @ Indianapolis Colts 15,10,103,2,20,6,65,2,18
Pittsburgh,11/03/2019,9.0,Brad Allen,Indianapolis Colts 24 @ Pittsburgh Steelers 26,7,89,3,20,3,54,1,15
Miami,11/10/2019,10.0,Clay Martin,Miami Dolphins 16 @ Indianapolis Colts 12,3,25,1,5,1,15,1,5
Jacksonville,11/17/2019,11.0,Shawn Hochuli,Jacksonville Jaguars 13 @ Indianapolis Colts 33,3,20,3,20,0,0,0,0
Houston,11/21/2019,12.0,Ron Torbert,Indianapolis Colts 17 @ Houston Texans 20,3,29,2,20,0,0,1,9
Tennessee,12/01/2019,13.0,Carl Cheffers,Tennessee Titans 31 @ Indianapolis Colts 17,6,40,5,35,1,5,0,0
Tampa Bay,12/08/2019,14.0,Tony Corrente,Indianapolis Colts 35 @ Tampa Bay Buccaneers 38,3,35,1,10,1,15,1,10
New Orleans,12/16/2019,15.0,Shawn Hochuli,Indianapolis Colts 7 @ New Orleans Saints 34,7,49,2,14,3,15,2,20
Carolina,12/22/2019,16.0,Walt Anderson,Carolina Panthers 6 @ Indianapolis Colts 38,0,0,0,0,0,0,0,0
Jacksonville,12/29/2019,17.0,Brad Allen,Indianapolis Colts 20 @ Jacksonville Jaguars 38,4,36,1,10,2,21,1,5
Totals,,,,,79,670,40,308,26,253,13,109
