Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/11/2022,1.0,Brad Allen,Philadelphia Eagles 38 @ Detroit Lions 35,7,65,3,20,3,35,1,10
Washington,09/18/2022,2.0,Bill Vinovich,Washington Commanders 27 @ Detroit Lions 36,1,5,1,5,0,0,0,0
Minnesota,09/25/2022,3.0,John Hussey,Detroit Lions 24 @ Minnesota Vikings 28,7,59,1,15,5,39,1,5
Seattle,10/02/2022,4.0,Clay Martin,Seattle Seahawks 48 @ Detroit Lions 45,8,59,5,40,3,19,0,0
New England,10/09/2022,5.0,Craig Wrolstad,Detroit Lions 0 @ New England Patriots 29,7,82,2,20,4,57,1,5
Dallas,10/23/2022,7.0,Adrian Hill,Detroit Lions 6 @ Dallas Cowboys 24,8,59,4,35,3,19,1,5
Miami,10/30/2022,8.0,Alex Kemp,Miami Dolphins 31 @ Detroit Lions 27,6,30,4,25,2,5,0,0
Green Bay,11/06/2022,9.0,Tra Blake,Green Bay Packers 9 @ Detroit Lions 15,7,62,5,40,2,22,0,0
Chicago,11/13/2022,10.0,Land Clark,Detroit Lions 31 @ Chicago Bears 30,2,15,1,10,1,5,0,0
N.Y. Giants,11/20/2022,11.0,Brad Rogers,Detroit Lions 31 @ New York Giants 18,5,45,4,40,1,5,0,0
Buffalo,11/24/2022,12.0,Clete Blakeman,Buffalo Bills 28 @ Detroit Lions 25,3,32,1,5,2,27,0,0
Jacksonville,12/04/2022,13.0,Jerome Boger,Jacksonville Jaguars 14 @ Detroit Lions 40,1,10,1,10,0,0,0,0
Minnesota,12/11/2022,14.0,Ron Torbert,Minnesota Vikings 23 @ Detroit Lions 34,7,51,2,20,3,11,2,20
N.Y. Jets,12/18/2022,15.0,Craig Wrolstad,Detroit Lions 20 @ New York Jets 17,6,52,3,30,1,12,2,10
Carolina,12/24/2022,16.0,Shawn Hochuli,Detroit Lions 23 @ Carolina Panthers 37,4,30,0,0,3,25,1,5
Chicago,01/01/2023,17.0,Adrian Hill,Chicago Bears 10 @ Detroit Lions 41,6,42,3,25,2,10,1,7
Green Bay,01/08/2023,18.0,Brad Rogers,Detroit Lions 20 @ Green Bay Packers 16,5,75,2,19,3,56,0,0
Totals,,,,,90,773,42,359,38,347,10,67
