Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/12/2010,1.0,Tony Corrente,Dallas Cowboys 7 @ Washington Redskins 13,12,91,8,65,3,20,1,6
Chicago,09/19/2010,2.0,Scott Green,Chicago Bears 27 @ Dallas Cowboys 20,6,50,4,25,1,15,1,10
Houston,09/26/2010,3.0,Carl Cheffers,Dallas Cowboys 27 @ Houston Texans 13,8,49,4,30,4,19,0,0
Tennessee,10/10/2010,5.0,Jeff Triplette,Tennessee Titans 34 @ Dallas Cowboys 27,12,133,6,60,3,53,3,20
Minnesota,10/17/2010,6.0,Gene Steratore,Dallas Cowboys 21 @ Minnesota Vikings 24,11,91,6,27,2,34,3,30
N.Y. Giants,10/25/2010,7.0,John Parry,New York Giants 41 @ Dallas Cowboys 35,5,42,4,35,1,7,0,0
Jacksonville,10/31/2010,8.0,Clete Blakeman,Jacksonville Jaguars 35 @ Dallas Cowboys 17,3,20,3,20,0,0,0,0
Green Bay,11/07/2010,9.0,Walt Coleman,Dallas Cowboys 7 @ Green Bay Packers 45,5,40,0,0,3,25,2,15
N.Y. Giants,11/14/2010,10.0,Bill Leavy,Dallas Cowboys 33 @ New York Giants 20,5,60,3,20,2,40,0,0
Detroit,11/21/2010,11.0,Carl Cheffers,Detroit Lions 19 @ Dallas Cowboys 35,6,39,6,39,0,0,0,0
New Orleans,11/25/2010,12.0,Jerome Boger,New Orleans Saints 30 @ Dallas Cowboys 27,4,19,2,10,1,4,1,5
Indianapolis,12/05/2010,13.0,Pete Morelli,Dallas Cowboys 38 @ Indianapolis Colts 35,5,35,2,15,1,5,2,15
Philadelphia,12/12/2010,14.0,Terry McAulay,Philadelphia Eagles 30 @ Dallas Cowboys 27,5,40,3,20,2,20,0,0
Washington,12/19/2010,15.0,Al Riveron,Washington Redskins 30 @ Dallas Cowboys 33,9,70,3,25,4,27,2,18
Arizona,12/25/2010,16.0,Jeff Triplette,Dallas Cowboys 26 @ Arizona Cardinals 27,7,49,4,30,1,4,2,15
Philadelphia,01/02/2011,17.0,Tony Corrente,Dallas Cowboys 14 @ Philadelphia Eagles 13,6,45,4,25,2,20,0,0
Totals,,,,,109,873,62,446,30,293,17,134
