Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Indianapolis,09/09/2018,1.0,Pete Morelli,Cincinnati Bengals 34 @ Indianapolis Colts 23,8,94,3,25,4,54,1,15
Baltimore,09/13/2018,2.0,Walt Anderson,Baltimore Ravens 23 @ Cincinnati Bengals 34,9,92,5,35,3,52,1,5
Carolina,09/23/2018,3.0,John Parry,Cincinnati Bengals 21 @ Carolina Panthers 31,4,36,2,15,2,21,0,0
Atlanta,09/30/2018,4.0,Shawn Smith,Cincinnati Bengals 37 @ Atlanta Falcons 36,6,55,4,35,1,15,1,5
Miami,10/07/2018,5.0,Craig Wrolstad,Miami Dolphins 17 @ Cincinnati Bengals 27,6,47,3,20,2,20,1,7
Pittsburgh,10/14/2018,6.0,Clete Blakeman,Pittsburgh Steelers 28 @ Cincinnati Bengals 21,6,30,1,10,4,11,1,9
Kansas City,10/21/2018,7.0,Bill Vinovich,Cincinnati Bengals 10 @ Kansas City Chiefs 45,8,58,4,30,3,19,1,9
Tampa Bay,10/28/2018,8.0,Alex Kemp,Tampa Bay Buccaneers 34 @ Cincinnati Bengals 37,4,46,1,10,2,31,1,5
New Orleans,11/11/2018,10.0,Tony Corrente,New Orleans Saints 51 @ Cincinnati Bengals 14,4,26,2,10,2,16,0,0
Baltimore,11/18/2018,11.0,Walt Coleman,Cincinnati Bengals 21 @ Baltimore Ravens 24,7,58,2,10,1,9,4,39
Cleveland,11/25/2018,12.0,Jerome Boger,Cleveland Browns 35 @ Cincinnati Bengals 20,13,96,9,60,3,25,1,11
Denver,12/02/2018,13.0,Ron Torbert,Denver Broncos 24 @ Cincinnati Bengals 10,12,100,8,65,2,20,2,15
LA Chargers,12/09/2018,14.0,John Hussey,Cincinnati Bengals 21 @ Los Angeles Chargers 26,6,34,4,19,1,5,1,10
Oakland,12/16/2018,15.0,Alex Kemp,Oakland Raiders 16 @ Cincinnati Bengals 30,9,85,4,35,1,5,4,45
Cleveland,12/23/2018,16.0,Tony Corrente,Cincinnati Bengals 18 @ Cleveland Browns 26,3,15,2,10,1,5,0,0
Pittsburgh,12/30/2018,17.0,Carl Cheffers,Cincinnati Bengals 13 @ Pittsburgh Steelers 16,9,85,4,35,0,0,5,50
Totals,,,,,114,957,58,424,32,308,24,225
