Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/10/2023,1.0,Shawn Hochuli,Philadelphia Eagles 25 @ New England Patriots 20,7,50,4,35,3,15,0,0
Miami,09/17/2023,2.0,Shawn Smith,Miami Dolphins 24 @ New England Patriots 17,5,45,1,10,2,20,2,15
N.Y. Jets,09/24/2023,3.0,Bill Vinovich,New England Patriots 15 @ New York Jets 10,6,43,5,35,1,8,0,0
Dallas,10/01/2023,4.0,Scott Novak,New England Patriots 3 @ Dallas Cowboys 38,6,50,3,20,1,15,2,15
New Orleans,10/08/2023,5.0,Alex Kemp,New Orleans Saints 34 @ New England Patriots 0,5,30,3,15,0,0,2,15
Las Vegas,10/15/2023,6.0,Brad Rogers,New England Patriots 17 @ Las Vegas Raiders 21,10,79,6,36,3,31,1,12
Buffalo,10/22/2023,7.0,Clete Blakeman,Buffalo Bills 25 @ New England Patriots 29,8,59,2,10,5,45,1,4
Miami,10/29/2023,8.0,Land Clark,New England Patriots 17 @ Miami Dolphins 31,7,45,3,25,3,15,1,5
Washington,11/05/2023,9.0,Adrian Hill,Washington Commanders 20 @ New England Patriots 17,4,30,0,0,1,5,3,25
Indianapolis,11/12/2023,10.0,Tra Blake,Indianapolis Colts 10 @ New England Patriots 6,5,34,3,14,2,20,0,0
N.Y. Giants,11/26/2023,12.0,Scott Novak,New England Patriots 7 @ New York Giants 10,2,13,1,5,0,0,1,8
LA Chargers,12/03/2023,13.0,Bill Vinovich,Los Angeles Chargers 6 @ New England Patriots 0,3,14,3,14,0,0,0,0
Pittsburgh,12/07/2023,14.0,Clay Martin,New England Patriots 21 @ Pittsburgh Steelers 18,7,59,3,25,3,23,1,11
Kansas City,12/17/2023,15.0,Shawn Hochuli,Kansas City Chiefs 27 @ New England Patriots 17,5,45,2,25,2,10,1,10
Denver,12/24/2023,16.0,Carl Cheffers,New England Patriots 26 @ Denver Broncos 23,3,25,2,20,0,0,1,5
Buffalo,12/31/2023,17.0,Alex Kemp,New England Patriots 21 @ Buffalo Bills 27,2,20,0,0,1,15,1,5
N.Y. Jets,01/07/2024,18.0,Land Clark,New York Jets 17 @ New England Patriots 3,4,35,2,15,2,20,0,0
Totals,,,,,89,676,43,304,29,242,17,130
