Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/12/2010,1.0,Jerome Boger,Carolina Panthers 18 @ New York Giants 31,9,95,6,50,2,40,1,5
Indianapolis,09/19/2010,2.0,Bill Leavy,New York Giants 14 @ Indianapolis Colts 38,3,25,2,20,1,5,0,0
Tennessee,09/26/2010,3.0,Tony Corrente,Tennessee Titans 29 @ New York Giants 10,11,86,5,36,3,20,3,30
Chicago,10/03/2010,4.0,Carl Cheffers,Chicago Bears 3 @ New York Giants 17,6,44,2,10,1,15,3,19
Houston,10/10/2010,5.0,Walt Coleman,New York Giants 34 @ Houston Texans 10,9,84,3,25,1,5,5,54
Detroit,10/17/2010,6.0,Jeff Triplette,Detroit Lions 20 @ New York Giants 28,2,15,1,10,1,5,0,0
Dallas,10/25/2010,7.0,John Parry,New York Giants 41 @ Dallas Cowboys 35,6,46,3,25,1,1,2,20
Seattle,11/07/2010,9.0,Pete Morelli,New York Giants 41 @ Seattle Seahawks 7,5,40,4,30,1,10,0,0
Dallas,11/14/2010,10.0,Bill Leavy,Dallas Cowboys 33 @ New York Giants 20,8,69,7,54,1,15,0,0
Philadelphia,11/21/2010,11.0,Ron Winter,New York Giants 17 @ Philadelphia Eagles 27,6,54,2,20,2,9,2,25
Jacksonville,11/28/2010,12.0,Terry McAulay,Jacksonville Jaguars 20 @ New York Giants 24,4,25,2,15,2,10,0,0
Washington,12/05/2010,13.0,Walt Coleman,Washington Redskins 7 @ New York Giants 31,5,35,3,20,2,15,0,0
Minnesota,12/12/2010,14.0,Jeff Triplette,New York Giants 21 @ Minnesota Vikings 3,7,55,3,15,2,30,2,10
Philadelphia,12/19/2010,15.0,John Parry,Philadelphia Eagles 38 @ New York Giants 31,4,35,2,15,2,20,0,0
Green Bay,12/26/2010,16.0,Walt Anderson,New York Giants 17 @ Green Bay Packers 45,5,45,3,20,1,15,1,10
Washington,01/02/2011,17.0,Scott Green,New York Giants 17 @ Washington Redskins 14,2,24,0,0,2,24,0,0
Totals,,,,,92,777,48,365,25,239,19,173
