Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Seattle,09/09/2012,1.0,Bruce Hermansen,Seattle Seahawks 16 @ Arizona Cardinals 20,10,102,4,28,6,74,0,0
New England,09/16/2012,2.0,David Scott,Arizona Cardinals 20 @ New England Patriots 18,5,39,3,24,1,5,1,10
Philadelphia,09/23/2012,3.0,Mike Shepherd,Philadelphia Eagles 6 @ Arizona Cardinals 27,5,45,5,45,0,0,0,0
Miami,09/30/2012,4.0,Scott Green,Miami Dolphins 21 @ Arizona Cardinals 24,6,62,2,10,1,17,3,35
St. Louis,10/04/2012,5.0,John Parry,Arizona Cardinals 3 @ St. Louis Rams 17,5,35,3,25,0,0,2,10
Buffalo,10/14/2012,6.0,Al Riveron,Buffalo Bills 19 @ Arizona Cardinals 16,7,67,5,36,1,21,1,10
Minnesota,10/21/2012,7.0,Terry McAulay,Arizona Cardinals 14 @ Minnesota Vikings 21,9,82,4,25,3,37,2,20
San Francisco,10/29/2012,8.0,Bill Leavy,San Francisco 49ers 24 @ Arizona Cardinals 3,7,51,4,30,1,7,2,14
Green Bay,11/04/2012,9.0,Walt Coleman,Arizona Cardinals 17 @ Green Bay Packers 31,8,57,3,22,4,30,1,5
Atlanta,11/18/2012,11.0,Bill Vinovich,Arizona Cardinals 19 @ Atlanta Falcons 23,5,43,1,10,1,15,3,18
St. Louis,11/25/2012,12.0,Tony Corrente,St. Louis Rams 31 @ Arizona Cardinals 17,7,56,2,25,4,26,1,5
N.Y. Jets,12/02/2012,13.0,Walt Anderson,Arizona Cardinals 6 @ New York Jets 7,4,30,0,0,4,30,0,0
Seattle,12/09/2012,14.0,Carl Cheffers,Arizona Cardinals 0 @ Seattle Seahawks 58,9,79,4,29,3,35,2,15
Detroit,12/16/2012,15.0,Jerome Boger,Detroit Lions 10 @ Arizona Cardinals 38,6,50,3,20,1,5,2,25
Chicago,12/23/2012,16.0,Terry McAulay,Chicago Bears 28 @ Arizona Cardinals 13,4,25,3,20,1,5,0,0
San Francisco,12/30/2012,17.0,Pete Morelli,Arizona Cardinals 13 @ San Francisco 49ers 27,5,34,3,20,1,9,1,5
Totals,,,,,102,857,49,369,32,316,21,172
