Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cleveland,09/13/2020,1,Ron Torbert,Cleveland Browns 6 @ Baltimore Ravens 38,7,66,1,15,5,46,1,5
Houston,09/20/2020,2,Tony Corrente,Baltimore Ravens 33 @ Houston Texans 16,3,21,0,0,2,10,1,11
Kansas City,09/28/2020,3,John Hussey,Kansas City Chiefs 34 @ Baltimore Ravens 20,6,45,3,20,3,25,0,0
Washington,10/04/2020,4,Adrian Hill,Baltimore Ravens 31 @ Washington Football Team 17,5,30,4,25,1,5,0,0
Cincinnati,10/11/2020,5,Jerome Boger,Cincinnati Bengals 3 @ Baltimore Ravens 27,4,25,2,15,2,10,0,0
Philadelphia,10/18/2020,6,Shawn Smith,Baltimore Ravens 30 @ Philadelphia Eagles 28,12,132,9,65,3,67,0,0
Pittsburgh,11/01/2020,8,Brad Allen,Pittsburgh Steelers 28 @ Baltimore Ravens 24,9,110,3,20,5,85,1,5
Indianapolis,11/08/2020,9,Adrian Hill,Baltimore Ravens 24 @ Indianapolis Colts 10,5,55,1,10,2,20,2,25
New England,11/15/2020,10,Shawn Hochuli,Baltimore Ravens 17 @ New England Patriots 23,8,64,3,18,4,31,1,15
Tennessee,11/22/2020,11,Alex Kemp,Tennessee Titans 30 @ Baltimore Ravens 24,6,81,4,27,2,54,0,0
Pittsburgh,12/02/2020,12,Ron Torbert,Baltimore Ravens 14 @ Pittsburgh Steelers 19,7,86,4,30,1,36,2,20
Dallas,12/08/2020,13,Brad Rogers,Dallas Cowboys 17 @ Baltimore Ravens 34,4,23,1,5,1,3,2,15
Cleveland,12/14/2020,14,Bill Vinovich,Baltimore Ravens 47 @ Cleveland Browns 42,8,69,2,10,6,59,0,0
Jacksonville,12/20/2020,15,Carl Cheffers,Jacksonville Jaguars 14 @ Baltimore Ravens 40,4,40,2,20,1,15,1,5
N.Y. Giants,12/27/2020,16,John Hussey,New York Giants 13 @ Baltimore Ravens 27,10,65,4,20,4,25,2,20
Cincinnati,01/03/2021,17,Land Clark,Baltimore Ravens 38 @ Cincinnati Bengals 3,6,49,3,20,2,19,1,10
Tennessee,01/10/2021,Wildcard Weekend,Jerome Boger,Baltimore Ravens 20 @ Tennessee Titans 13,5,60,2,25,3,35,0,0
Buffalo,01/16/2021,Divisional Playoffs,Carl Cheffers,Baltimore Ravens 3 @ Buffalo Bills 17,8,59,4,33,2,16,2,10
Totals,,,,,117,1080,52,378,49,561,16,141
