Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/13/2009,1.0,Walt Coleman,Miami Dolphins 7 @ Atlanta Falcons 19,4,35,2,25,2,10,0,0
Carolina,09/20/2009,2.0,Don Carey,Carolina Panthers 20 @ Atlanta Falcons 28,6,40,4,30,2,10,0,0
New England,09/27/2009,3.0,Al Riveron,Atlanta Falcons 10 @ New England Patriots 26,7,54,2,15,3,29,2,10
San Francisco,10/11/2009,5.0,Pete Morelli,Atlanta Falcons 45 @ San Francisco 49ers 10,8,90,7,65,1,25,0,0
Chicago,10/18/2009,6.0,Terry McAulay,Chicago Bears 14 @ Atlanta Falcons 21,6,70,2,20,4,50,0,0
Dallas,10/25/2009,7.0,Scott Green,Atlanta Falcons 21 @ Dallas Cowboys 37,3,30,2,20,0,0,1,10
New Orleans,11/02/2009,8.0,Jeff Triplette,Atlanta Falcons 27 @ New Orleans Saints 35,4,25,2,15,2,10,0,0
Washington,11/08/2009,9.0,Ron Winter,Washington Redskins 17 @ Atlanta Falcons 31,7,54,5,40,1,4,1,10
Carolina,11/15/2009,10.0,Bill Leavy,Atlanta Falcons 19 @ Carolina Panthers 28,4,26,3,23,1,3,0,0
N.Y. Giants,11/22/2009,11.0,Gene Steratore,Atlanta Falcons 31 @ New York Giants 34,3,16,0,0,3,16,0,0
Tampa Bay,11/29/2009,12.0,Walt Anderson,Tampa Bay Buccaneers 17 @ Atlanta Falcons 20,3,29,2,15,1,14,0,0
Philadelphia,12/06/2009,13.0,Ed Hochuli,Philadelphia Eagles 34 @ Atlanta Falcons 7,6,30,4,20,2,10,0,0
New Orleans,12/13/2009,14.0,Tony Corrente,New Orleans Saints 26 @ Atlanta Falcons 23,4,55,1,10,3,45,0,0
N.Y. Jets,12/20/2009,15.0,Ron Winter,Atlanta Falcons 10 @ New York Jets 7,4,25,3,20,0,0,1,5
Buffalo,12/27/2009,16.0,Bill Leavy,Buffalo Bills 3 @ Atlanta Falcons 31,6,70,3,35,1,15,2,20
Tampa Bay,01/03/2010,17.0,Gene Steratore,Atlanta Falcons 20 @ Tampa Bay Buccaneers 10,3,15,3,15,0,0,0,0
Totals,,,,,78,664,45,368,26,241,7,55
