Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/09/2013,1.0,Ron Winter,Philadelphia Eagles 33 @ Washington Redskins 27,10,75,7,50,1,15,2,10
Green Bay,09/15/2013,2.0,Tony Corrente,Washington Redskins 20 @ Green Bay Packers 38,7,78,2,29,1,5,4,44
Detroit,09/22/2013,3.0,Ed Hochuli,Detroit Lions 27 @ Washington Redskins 20,6,45,4,25,2,20,0,0
Oakland,09/29/2013,4.0,Bill Leavy,Washington Redskins 24 @ Oakland Raiders 14,3,29,2,24,0,0,1,5
Dallas,10/13/2013,6.0,Walt Anderson,Washington Redskins 16 @ Dallas Cowboys 31,12,104,4,35,3,24,5,45
Chicago,10/20/2013,7.0,Clete Blakeman,Chicago Bears 41 @ Washington Redskins 45,5,47,2,10,3,37,0,0
Denver,10/27/2013,8.0,Ron Winter,Washington Redskins 21 @ Denver Broncos 45,1,5,0,0,1,5,0,0
San Diego,11/03/2013,9.0,Jerome Boger,San Diego Chargers 24 @ Washington Redskins 30,7,65,5,35,2,30,0,0
Minnesota,11/07/2013,10.0,Ed Hochuli,Washington Redskins 27 @ Minnesota Vikings 34,8,63,3,20,3,23,2,20
Philadelphia,11/17/2013,11.0,Walt Coleman,Washington Redskins 16 @ Philadelphia Eagles 24,4,39,1,15,3,24,0,0
San Francisco,11/25/2013,12.0,John Parry,San Francisco 49ers 27 @ Washington Redskins 6,4,30,3,25,0,0,1,5
N.Y. Giants,12/01/2013,13.0,Jeff Triplette,New York Giants 24 @ Washington Redskins 17,8,55,5,40,1,0,2,15
Kansas City,12/08/2013,14.0,Carl Cheffers,Kansas City Chiefs 45 @ Washington Redskins 10,4,27,1,10,2,10,1,7
Atlanta,12/15/2013,15.0,Gene Steratore,Washington Redskins 26 @ Atlanta Falcons 27,9,66,4,25,5,41,0,0
Dallas,12/22/2013,16.0,Bill Leavy,Dallas Cowboys 24 @ Washington Redskins 23,8,44,5,24,2,10,1,10
N.Y. Giants,12/29/2013,17.0,Bill Vinovich,Washington Redskins 6 @ New York Giants 20,3,30,0,0,1,15,2,15
Totals,,,,,99,802,48,367,30,259,21,176
