Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/08/2019,1.0,Walt Anderson,New York Giants 17 @ Dallas Cowboys 35,8,70,4,35,2,10,2,25
Buffalo,09/15/2019,2.0,Shawn Smith,Buffalo Bills 28 @ New York Giants 14,7,40,3,20,3,19,1,1
Tampa Bay,09/22/2019,3.0,Bill Vinovich,New York Giants 32 @ Tampa Bay Buccaneers 31,6,59,4,25,2,34,0,0
Washington,09/29/2019,4.0,Alex Kemp,Washington Redskins 3 @ New York Giants 24,5,45,5,45,0,0,0,0
Minnesota,10/06/2019,5.0,Clete Blakeman,Minnesota Vikings 28 @ New York Giants 10,5,45,3,25,2,20,0,0
New England,10/10/2019,6.0,Brad Allen,New York Giants 14 @ New England Patriots 35,5,40,1,10,3,25,1,5
Arizona,10/20/2019,7.0,Adrian Hill,Arizona Cardinals 27 @ New York Giants 21,6,75,3,30,2,40,1,5
Detroit,10/27/2019,8.0,Scott Novak,New York Giants 26 @ Detroit Lions 31,5,44,2,20,0,0,3,24
Dallas,11/04/2019,9.0,Clay Martin,Dallas Cowboys 37 @ New York Giants 18,8,71,2,10,5,46,1,15
N.Y. Jets,11/10/2019,10.0,John Hussey,New York Giants 27 @ New York Jets 34,6,62,3,20,3,42,0,0
Chicago,11/24/2019,12.0,Shawn Hochuli,New York Giants 14 @ Chicago Bears 19,6,35,1,5,4,20,1,10
Green Bay,12/01/2019,13.0,Craig Wrolstad,Green Bay Packers 31 @ New York Giants 13,4,31,0,0,4,31,0,0
Philadelphia,12/09/2019,14.0,Scott Novak,New York Giants 17 @ Philadelphia Eagles 23,7,54,2,15,3,25,2,14
Miami,12/15/2019,15.0,Jerome Boger,Miami Dolphins 20 @ New York Giants 36,4,32,2,20,2,12,0,0
Washington,12/22/2019,16.0,Ron Torbert,New York Giants 41 @ Washington Redskins 35,4,33,1,5,2,18,1,10
Philadelphia,12/29/2019,17.0,Alex Kemp,Philadelphia Eagles 34 @ New York Giants 17,4,48,1,10,2,28,1,10
Totals,,,,,90,784,37,295,39,370,14,119
