Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/13/2015,1.0,Ron Torbert,Carolina Panthers 20 @ Jacksonville Jaguars 9,3,25,1,10,1,5,1,10
Miami,09/20/2015,2.0,John Parry,Miami Dolphins 20 @ Jacksonville Jaguars 23,9,93,4,40,3,35,2,18
New England,09/27/2015,3.0,Walt Coleman,Jacksonville Jaguars 17 @ New England Patriots 51,7,114,2,15,4,94,1,5
Indianapolis,10/04/2015,4.0,Ed Hochuli,Jacksonville Jaguars 13 @ Indianapolis Colts 16,13,92,4,25,7,57,2,10
Tampa Bay,10/11/2015,5.0,Jerome Boger,Jacksonville Jaguars 31 @ Tampa Bay Buccaneers 38,3,12,1,5,2,7,0,0
Houston,10/18/2015,6.0,Brad Allen,Houston Texans 31 @ Jacksonville Jaguars 20,7,64,2,15,3,29,2,20
Buffalo,10/25/2015,7.0,Terry McAulay,Buffalo Bills 31 @ Jacksonville Jaguars 34,10,66,4,30,5,31,1,5
N.Y. Jets,11/08/2015,9.0,Walt Coleman,Jacksonville Jaguars 23 @ New York Jets 28,4,30,2,20,2,10,0,0
Baltimore,11/15/2015,10.0,Pete Morelli,Jacksonville Jaguars 22 @ Baltimore Ravens 20,4,30,3,20,0,0,1,10
Tennessee,11/19/2015,11.0,Craig Wrolstad,Tennessee Titans 13 @ Jacksonville Jaguars 19,8,88,2,20,5,63,1,5
San Diego,11/29/2015,12.0,Jerome Boger,San Diego Chargers 31 @ Jacksonville Jaguars 25,6,35,3,20,3,15,0,0
Tennessee,12/06/2015,13.0,Gene Steratore,Jacksonville Jaguars 39 @ Tennessee Titans 42,6,21,0,0,6,21,0,0
Indianapolis,12/13/2015,14.0,Carl Cheffers,Indianapolis Colts 16 @ Jacksonville Jaguars 51,5,40,3,20,2,20,0,0
Atlanta,12/20/2015,15.0,Bill Vinovich,Atlanta Falcons 23 @ Jacksonville Jaguars 17,5,62,1,10,3,42,1,10
New Orleans,12/27/2015,16.0,Ron Torbert,Jacksonville Jaguars 27 @ New Orleans Saints 38,8,55,3,30,4,20,1,5
Houston,01/03/2016,17.0,Terry McAulay,Jacksonville Jaguars 6 @ Houston Texans 30,7,53,3,25,3,18,1,10
Totals,,,,,105,880,38,305,53,467,14,108
