Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/13/2009,1.0,John Parry,Minnesota Vikings 34 @ Cleveland Browns 20,8,66,6,40,1,16,1,10
Denver,09/20/2009,2.0,Pete Morelli,Cleveland Browns 6 @ Denver Broncos 27,4,43,1,5,3,38,0,0
Baltimore,09/27/2009,3.0,Terry McAulay,Cleveland Browns 3 @ Baltimore Ravens 34,5,46,2,15,2,26,1,5
Cincinnati,10/04/2009,4.0,Scott Green,Cincinnati Bengals 23 @ Cleveland Browns 20,5,44,2,15,1,4,2,25
Buffalo,10/11/2009,5.0,Jerome Boger,Cleveland Browns 6 @ Buffalo Bills 3,3,29,0,0,2,17,1,12
Pittsburgh,10/18/2009,6.0,Walt Anderson,Cleveland Browns 14 @ Pittsburgh Steelers 27,4,45,2,15,2,30,0,0
Green Bay,10/25/2009,7.0,Don Carey,Green Bay Packers 31 @ Cleveland Browns 3,5,40,2,15,3,25,0,0
Chicago,11/01/2009,8.0,Al Riveron,Cleveland Browns 6 @ Chicago Bears 30,3,30,0,0,2,20,1,10
Baltimore,11/16/2009,10.0,Carl Cheffers,Baltimore Ravens 16 @ Cleveland Browns 0,6,52,3,25,2,20,1,7
Detroit,11/22/2009,11.0,Terry McAulay,Cleveland Browns 37 @ Detroit Lions 38,8,69,3,20,4,44,1,5
Cincinnati,11/29/2009,12.0,Mike Carey,Cleveland Browns 7 @ Cincinnati Bengals 16,4,30,1,5,2,20,1,5
San Diego,12/06/2009,13.0,Walt Coleman,San Diego Chargers 30 @ Cleveland Browns 23,4,30,1,10,1,5,2,15
Pittsburgh,12/10/2009,14.0,Ron Winter,Pittsburgh Steelers 6 @ Cleveland Browns 13,6,55,3,20,2,20,1,15
Kansas City,12/20/2009,15.0,Gene Steratore,Cleveland Browns 41 @ Kansas City Chiefs 34,3,20,1,5,0,0,2,15
Oakland,12/27/2009,16.0,Jeff Triplette,Oakland Raiders 9 @ Cleveland Browns 23,6,64,3,18,1,24,2,22
Jacksonville,01/03/2010,17.0,Pete Morelli,Jacksonville Jaguars 17 @ Cleveland Browns 23,3,15,2,10,1,5,0,0
Totals,,,,,77,678,32,218,29,314,16,146
