Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/13/2009,1.0,Terry McAulay,Washington Redskins 17 @ New York Giants 23,4,30,3,20,0,0,1,10
Dallas,09/20/2009,2.0,Mike Carey,New York Giants 33 @ Dallas Cowboys 31,4,40,1,10,2,20,1,10
Tampa Bay,09/27/2009,3.0,Jeff Triplette,New York Giants 24 @ Tampa Bay Buccaneers 0,5,60,3,25,1,25,1,10
Kansas City,10/04/2009,4.0,Jerome Boger,New York Giants 27 @ Kansas City Chiefs 16,8,54,2,15,5,34,1,5
Oakland,10/11/2009,5.0,John Parry,Oakland Raiders 7 @ New York Giants 44,4,37,1,15,1,9,2,13
New Orleans,10/18/2009,6.0,Ed Hochuli,New York Giants 27 @ New Orleans Saints 48,9,110,3,30,4,50,2,30
Arizona,10/25/2009,7.0,Al Riveron,Arizona Cardinals 24 @ New York Giants 17,7,30,6,25,1,5,0,0
Philadelphia,11/01/2009,8.0,Carl Cheffers,New York Giants 17 @ Philadelphia Eagles 40,4,25,3,20,1,5,0,0
San Diego,11/08/2009,9.0,Walt Anderson,San Diego Chargers 21 @ New York Giants 20,9,104,4,40,2,34,3,30
Atlanta,11/22/2009,11.0,Gene Steratore,Atlanta Falcons 31 @ New York Giants 34,8,64,2,15,5,39,1,10
Denver,11/26/2009,12.0,Tony Corrente,New York Giants 6 @ Denver Broncos 26,4,45,1,10,3,35,0,0
Dallas,12/06/2009,13.0,Bill Leavy,Dallas Cowboys 24 @ New York Giants 31,2,10,1,5,1,5,0,0
Philadelphia,12/13/2009,14.0,John Parry,Philadelphia Eagles 45 @ New York Giants 38,7,54,3,25,1,5,3,24
Washington,12/21/2009,15.0,Walt Coleman,New York Giants 45 @ Washington Redskins 12,3,15,2,10,1,5,0,0
Carolina,12/27/2009,16.0,Scott Green,Carolina Panthers 41 @ New York Giants 9,4,29,1,10,3,19,0,0
Minnesota,01/03/2010,17.0,Terry McAulay,New York Giants 7 @ Minnesota Vikings 44,13,95,3,25,6,40,4,30
Totals,,,,,95,802,39,300,37,330,19,172
