Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/11/2016,1.0,Pete Morelli,Chicago Bears 14 @ Houston Texans 23,4,30,2,15,1,5,1,10
Philadelphia,09/19/2016,2.0,Jeff Triplette,Philadelphia Eagles 29 @ Chicago Bears 14,7,60,2,15,4,35,1,10
Dallas,09/25/2016,3.0,Craig Wrolstad,Chicago Bears 17 @ Dallas Cowboys 31,6,45,3,20,1,15,2,10
Detroit,10/02/2016,4.0,Tony Corrente,Detroit Lions 14 @ Chicago Bears 17,8,55,4,30,3,15,1,10
Indianapolis,10/09/2016,5.0,John Hussey,Chicago Bears 23 @ Indianapolis Colts 29,10,80,7,65,3,15,0,0
Jacksonville,10/16/2016,6.0,Clete Blakeman,Jacksonville Jaguars 17 @ Chicago Bears 16,10,87,4,30,5,47,1,10
Green Bay,10/20/2016,7.0,John Parry,Chicago Bears 10 @ Green Bay Packers 26,10,108,3,15,7,93,0,0
Minnesota,10/31/2016,8.0,Gene Steratore,Minnesota Vikings 10 @ Chicago Bears 20,2,20,1,5,1,15,0,0
Tampa Bay,11/13/2016,10.0,Walt Coleman,Chicago Bears 10 @ Tampa Bay Buccaneers 36,9,74,4,40,3,14,2,20
N.Y. Giants,11/20/2016,11.0,Craig Wrolstad,Chicago Bears 16 @ New York Giants 22,5,40,3,25,1,5,1,10
Tennessee,11/27/2016,12.0,Ed Hochuli,Tennessee Titans 27 @ Chicago Bears 21,7,48,3,25,2,10,2,13
San Francisco,12/04/2016,13.0,Pete Morelli,San Francisco 49ers 6 @ Chicago Bears 26,5,40,3,20,1,15,1,5
Detroit,12/11/2016,14.0,Jeff Triplette,Chicago Bears 17 @ Detroit Lions 20,11,139,5,40,6,99,0,0
Green Bay,12/18/2016,15.0,Ron Torbert,Green Bay Packers 30 @ Chicago Bears 27,6,40,3,20,2,10,1,10
Washington,12/24/2016,16.0,Brad Allen,Washington Redskins 41 @ Chicago Bears 21,4,52,2,20,2,32,0,0
Minnesota,01/01/2017,17.0,Terry McAulay,Chicago Bears 10 @ Minnesota Vikings 38,6,49,4,30,2,19,0,0
Totals,,,,,110,967,53,415,44,444,13,108
