Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/12/2021,1.0,Clay Martin,New York Jets 14 @ Carolina Panthers 19,5,30,2,10,0,0,3,20
New England,09/19/2021,2.0,Shawn Hochuli,New England Patriots 25 @ New York Jets 6,8,77,4,43,3,24,1,10
Denver,09/26/2021,3.0,Land Clark,New York Jets 0 @ Denver Broncos 26,8,89,1,5,4,54,3,30
Tennessee,10/03/2021,4.0,Adrian Hill,Tennessee Titans 24 @ New York Jets 27,6,65,0,0,5,50,1,15
Atlanta,10/10/2021,5.0,Tony Corrente,New York Jets 20 @ Atlanta Falcons 27,7,58,2,10,4,43,1,5
New England,10/24/2021,7.0,Brad Rogers,New York Jets 13 @ New England Patriots 54,5,29,2,15,3,14,0,0
Cincinnati,10/31/2021,8.0,Craig Wrolstad,Cincinnati Bengals 31 @ New York Jets 34,8,46,5,35,3,11,0,0
Indianapolis,11/04/2021,9.0,John Hussey,New York Jets 30 @ Indianapolis Colts 45,7,43,3,10,2,8,2,25
Buffalo,11/14/2021,10.0,Scott Novak,Buffalo Bills 45 @ New York Jets 17,9,69,6,49,1,0,2,20
Miami,11/21/2021,11.0,Alex Kemp,Miami Dolphins 24 @ New York Jets 17,7,48,2,20,3,13,2,15
Houston,11/28/2021,12.0,Clete Blakeman,New York Jets 21 @ Houston Texans 14,5,40,3,25,2,15,0,0
Philadelphia,12/05/2021,13.0,Clay Martin,Philadelphia Eagles 33 @ New York Jets 18,6,66,1,15,5,51,0,0
New Orleans,12/12/2021,14.0,Land Clark,New Orleans Saints 30 @ New York Jets 9,5,45,3,25,1,5,1,15
Miami,12/19/2021,15.0,Ron Torbert,New York Jets 24 @ Miami Dolphins 31,3,32,1,10,1,7,1,15
Jacksonville,12/26/2021,16.0,Tony Corrente,Jacksonville Jaguars 21 @ New York Jets 26,7,81,1,5,3,55,3,21
Tampa Bay,01/02/2022,17.0,Alex Kemp,Tampa Bay Buccaneers 28 @ New York Jets 24,2,14,1,4,1,10,0,0
Buffalo,01/09/2022,18.0,John Hussey,New York Jets 10 @ Buffalo Bills 27,4,27,1,5,3,22,0,0
Totals,,,,,102,859,38,286,44,382,20,191
